stringID type x y demand readytime duedate servicetime rechargingrate 
C57 c 20.21 16.84 23.00 36.36 348.88 6.74 0.00
C58 c 10.10 6.74 20.00 182.52 495.04 6.74 0.00
C59 c 6.74 13.47 19.00 291.63 610.88 6.74 0.00
C60 c 10.10 40.41 17.00 18.18 350.23 6.74 0.00
C61 c 30.31 43.78 9.00 191.95 629.07 6.74 0.00
C62 c 43.78 23.57 3.00 20.20 341.48 6.74 0.00
C63 c 43.78 13.47 6.00 68.69 437.79 6.74 0.00
C64 c 30.31 20.21 17.00 315.20 611.55 6.74 0.00
C65 c 23.57 26.94 16.00 8.08 303.76 6.74 0.00
C66 c 27.61 24.92 16.00 257.95 609.53 6.74 0.00
C67 c 43.10 28.29 9.00 17.51 345.52 6.74 0.00
C68 c 26.94 40.41 21.00 284.22 633.11 6.74 0.00
C69 c 20.88 35.02 27.00 6.73 328.68 6.74 0.00
C70 c 23.57 46.47 23.00 162.98 453.95 6.74 0.00
C71 c 43.78 37.04 14.00 344.83 622.33 6.74 0.00
C72 c 42.43 43.78 8.00 88.90 437.79 6.74 0.00
C73 c 1.35 40.41 5.00 99.00 372.46 6.74 0.00
C74 c 13.47 13.47 8.00 327.32 614.92 6.74 0.00
C75 c 3.37 3.37 16.00 153.56 444.52 6.74 0.00
C76 c 40.41 8.08 31.00 28.96 356.29 6.74 0.00
C77 c 15.49 2.02 7.00 33.67 371.11 6.74 0.00
C78 c 5.39 37.72 27.00 84.18 470.79 6.74 0.00
C79 c 4.04 45.80 30.00 26.26 346.86 6.74 0.00
C80 c 31.66 31.66 13.00 92.27 458.67 6.74 0.00
C81 c 33.00 39.06 10.00 326.65 631.09 6.74 0.00
C82 c 18.18 28.96 9.00 233.70 532.75 6.74 0.00
C83 c 24.92 20.88 14.00 167.03 497.06 6.74 0.00
C84 c 38.39 19.53 18.00 286.91 620.98 6.74 0.00
C85 c 42.43 15.49 2.00 24.24 426.34 6.74 0.00
C86 c 14.14 16.16 28.00 162.98 420.28 6.74 0.00
C87 c 8.08 16.16 13.00 186.56 407.48 6.74 0.00
C88 c 16.16 39.06 19.00 245.15 591.35 6.74 0.00
C89 c 45.13 3.37 25.00 255.26 604.15 6.74 0.00
C90 c 24.92 31.66 6.00 3.36 301.06 6.74 0.00
C91 c 33.00 28.29 13.00 157.60 514.57 6.74 0.00
C92 c 35.70 28.96 14.00 247.17 629.74 6.74 0.00
C93 c 41.08 35.02 3.00 119.88 387.95 6.74 0.00
C94 c 38.39 32.33 23.00 323.95 627.72 6.74 0.00
C95 c 37.72 24.92 6.00 212.82 580.57 6.74 0.00
C96 c 37.04 36.37 26.00 95.63 358.31 6.74 0.00
C97 c 2.69 12.12 35.00 348.20 606.84 6.74 0.00
C98 c 17.51 35.02 9.00 30.98 343.50 6.74 0.00
C99 c 17.51 23.57 15.00 14.14 297.70 6.74 0.00
C100 c 20.88 45.13 3.00 250.54 460.69 6.74 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 500.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 750.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 1000.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 500.00 0.22 41.41 0.71 159.00
5 Medium|PHEV PHEV 750.00 0.28 59.15 0.88 166.00
6 Large|PHEV PHEV 1000.00 0.32 76.90 0.95 178.00
7 Small|BEV BEV 500.00 0.00 118.31 0.76 159.00
8 Medium|BEV BEV 750.00 0.00 141.97 0.93 167.00
9 Large|BEV BEV 1000.00 0.00 165.63 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
