stringID type x y demand readytime duedate servicetime rechargingrate 
C31 c 123.19 48.99 20.00 95.18 250.58 14.00 0.00
C32 c 121.79 42.00 10.00 93.78 247.78 14.00 0.00
C33 c 118.99 35.00 10.00 92.38 249.18 14.00 0.00
C34 c 118.99 48.99 30.00 90.99 254.78 14.00 0.00
C35 c 93.79 118.99 20.00 82.59 258.98 14.00 0.00
C36 c 90.99 118.99 40.00 79.79 239.38 14.00 0.00
C37 c 90.99 114.79 10.00 78.39 264.58 14.00 0.00
C38 c 86.79 111.99 30.00 55.99 237.98 14.00 0.00
C39 c 83.99 111.99 10.00 64.39 257.58 14.00 0.00
C40 c 83.99 118.99 30.00 134.38 264.58 14.00 0.00
C41 c 81.19 104.99 20.00 92.38 257.58 14.00 0.00
C42 c 76.99 111.99 10.00 47.59 162.39 14.00 0.00
C43 c 76.99 118.99 20.00 54.59 267.38 14.00 0.00
C44 c 76.99 114.79 10.00 50.39 221.18 14.00 0.00
C45 c 28.00 114.79 10.00 53.19 268.78 14.00 0.00
C46 c 25.20 111.99 10.00 97.98 268.78 14.00 0.00
C47 c 2.80 62.99 10.00 54.59 235.18 14.00 0.00
C48 c 58.79 7.00 10.00 82.59 257.58 14.00 0.00
C49 c 58.79 16.80 10.00 61.59 218.38 14.00 0.00
C50 c 100.79 48.99 30.00 146.98 271.58 14.00 0.00
C51 c 76.99 28.00 19.00 109.18 274.37 14.00 0.00
C52 c 35.00 42.00 3.00 34.99 230.98 14.00 0.00
C53 c 28.00 69.99 5.00 27.99 190.38 14.00 0.00
C54 c 76.99 83.99 16.00 139.98 295.37 14.00 0.00
C55 c 42.00 83.99 16.00 20.99 229.58 14.00 0.00
C56 c 69.99 48.99 19.00 107.78 295.37 14.00 0.00
C57 c 42.00 35.00 23.00 37.79 188.98 14.00 0.00
C58 c 21.00 14.00 20.00 78.39 229.58 14.00 0.00
C59 c 14.00 28.00 19.00 69.99 226.78 14.00 0.00
C60 c 21.00 83.99 17.00 116.18 284.17 14.00 0.00
C61 c 62.99 90.99 9.00 37.79 299.57 14.00 0.00
C62 c 90.99 48.99 3.00 41.99 200.18 14.00 0.00
C63 c 90.99 28.00 6.00 55.99 257.58 14.00 0.00
C64 c 62.99 42.00 17.00 44.79 179.19 14.00 0.00
C65 c 48.99 55.99 16.00 16.79 152.59 14.00 0.00
C66 c 57.39 51.79 16.00 19.59 204.38 14.00 0.00
C67 c 89.59 58.79 9.00 121.78 285.57 14.00 0.00
C68 c 55.99 83.99 21.00 68.59 250.58 14.00 0.00
C69 c 43.40 72.79 27.00 13.99 173.59 14.00 0.00
C70 c 48.99 96.59 23.00 71.39 202.98 14.00 0.00
C71 c 90.99 76.99 14.00 36.39 155.39 14.00 0.00
C72 c 88.19 90.99 8.00 78.39 260.38 14.00 0.00
C73 c 2.80 83.99 5.00 96.58 211.38 14.00 0.00
C74 c 28.00 28.00 8.00 123.18 251.98 14.00 0.00
C75 c 7.00 7.00 16.00 90.99 221.18 14.00 0.00
C76 c 83.99 16.80 31.00 76.99 240.78 14.00 0.00
C77 c 32.20 4.20 7.00 90.99 251.98 14.00 0.00
C78 c 11.20 78.39 27.00 46.19 263.18 14.00 0.00
C79 c 8.40 95.19 30.00 54.59 211.38 14.00 0.00
C80 c 65.79 65.79 13.00 11.19 209.98 14.00 0.00
C81 c 68.59 81.19 10.00 160.98 303.77 14.00 0.00
C82 c 37.80 60.19 9.00 111.98 249.18 14.00 0.00
C83 c 51.79 43.40 14.00 103.58 268.78 14.00 0.00
C84 c 79.79 40.60 18.00 39.19 208.58 14.00 0.00
C85 c 88.19 32.20 2.00 50.39 271.58 14.00 0.00
C86 c 29.40 33.60 28.00 174.98 275.77 14.00 0.00
C87 c 16.80 33.60 13.00 67.19 137.19 14.00 0.00
C88 c 33.60 81.19 19.00 62.99 242.18 14.00 0.00
C89 c 93.79 7.00 25.00 93.78 247.78 14.00 0.00
C90 c 51.79 65.79 6.00 155.38 292.57 14.00 0.00
C91 c 68.59 58.79 13.00 32.19 222.58 14.00 0.00
C92 c 74.19 60.19 14.00 88.19 300.97 14.00 0.00
C93 c 85.39 72.79 3.00 30.79 141.39 14.00 0.00
C94 c 79.79 67.19 23.00 153.98 296.77 14.00 0.00
C95 c 78.39 51.79 6.00 29.39 229.58 14.00 0.00
C96 c 76.99 75.59 26.00 193.17 299.57 14.00 0.00
C97 c 5.60 25.20 35.00 151.18 253.38 14.00 0.00
C98 c 36.40 72.79 9.00 146.98 295.37 14.00 0.00
C99 c 36.40 48.99 15.00 30.79 153.99 14.00 0.00
C100 c 43.40 93.79 3.00 27.99 88.20 14.00 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 100.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 150.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 200.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 100.00 0.22 19.92 0.71 159.00
5 Medium|PHEV PHEV 150.00 0.28 28.46 0.88 166.00
6 Large|PHEV PHEV 200.00 0.32 37.00 0.95 178.00
7 Small|BEV BEV 100.00 0.00 56.92 0.76 159.00
8 Medium|BEV BEV 150.00 0.00 68.31 0.93 167.00
9 Large|BEV BEV 200.00 0.00 79.69 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
