stringID type x y demand readytime duedate servicetime rechargingrate 
C57 c 55.72 20.90 7.00 0.00 341.32 17.41 0.00
C58 c 62.69 45.28 18.00 0.00 365.70 17.41 0.00
C59 c 36.57 41.79 28.00 0.00 351.77 17.41 0.00
C60 c 29.60 59.21 3.00 0.00 350.03 17.41 0.00
C61 c 20.90 41.79 13.00 45.27 97.52 17.41 0.00
C62 c 41.79 101.00 19.00 0.00 337.84 17.41 0.00
C63 c 47.02 120.16 10.00 0.00 322.16 17.41 0.00
C64 c 26.12 134.09 9.00 175.88 228.13 17.41 0.00
C65 c 107.97 134.09 20.00 118.41 170.66 17.41 0.00
C66 c 85.33 127.12 25.00 0.00 311.71 17.41 0.00
C67 c 116.67 8.71 25.00 0.00 306.49 17.41 0.00
C68 c 97.52 67.91 36.00 0.00 344.80 17.41 0.00
C69 c 64.43 81.85 6.00 245.53 297.78 17.41 0.00
C70 c 64.43 97.52 5.00 0.00 344.80 17.41 0.00
C71 c 99.26 118.41 15.00 0.00 313.46 17.41 0.00
C72 c 81.85 27.86 25.00 0.00 343.06 17.41 0.00
C73 c 76.62 29.60 9.00 219.41 271.66 17.41 0.00
C74 c 80.10 22.64 8.00 0.00 339.58 17.41 0.00
C75 c 85.33 19.16 18.00 0.00 334.35 17.41 0.00
C76 c 85.33 73.14 13.00 0.00 355.25 17.41 0.00
C77 c 92.29 74.88 14.00 243.79 296.04 17.41 0.00
C78 c 106.23 90.55 3.00 0.00 327.39 17.41 0.00
C79 c 99.26 83.59 23.00 139.31 191.56 17.41 0.00
C80 c 97.52 64.43 6.00 0.00 344.80 17.41 0.00
C81 c 95.78 94.04 26.00 0.00 334.35 17.41 0.00
C82 c 26.12 81.85 16.00 0.00 341.32 17.41 0.00
C83 c 24.38 64.43 11.00 0.00 344.80 17.41 0.00
C84 c 19.16 53.98 7.00 0.00 339.58 17.41 0.00
C85 c 27.86 38.31 41.00 0.00 341.32 17.41 0.00
C86 c 6.97 31.35 35.00 0.00 320.42 17.41 0.00
C87 c 48.76 31.35 26.00 271.65 323.90 17.41 0.00
C88 c 45.28 90.55 9.00 271.65 323.90 17.41 0.00
C89 c 45.28 60.95 15.00 60.94 113.20 17.41 0.00
C90 c 53.98 116.67 3.00 102.74 154.99 17.41 0.00
C91 c 26.12 33.09 1.00 0.00 337.84 17.41 0.00
C92 c 38.31 38.31 2.00 0.00 350.03 17.41 0.00
C93 c 31.35 41.79 22.00 0.00 346.54 17.41 0.00
C94 c 45.28 47.02 27.00 0.00 360.47 17.41 0.00
C95 c 43.53 41.79 20.00 0.00 356.99 17.41 0.00
C96 c 38.31 47.02 11.00 0.00 355.25 17.41 0.00
C97 c 43.53 36.57 12.00 0.00 351.77 17.41 0.00
C98 c 33.09 36.57 10.00 0.00 344.80 17.41 0.00
C99 c 34.83 45.28 9.00 0.00 351.77 17.41 0.00
C100 c 31.35 31.35 17.00 0.00 339.58 17.41 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 100.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 150.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 200.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 100.00 0.22 16.02 0.71 159.00
5 Medium|PHEV PHEV 150.00 0.28 22.88 0.88 166.00
6 Large|PHEV PHEV 200.00 0.32 29.74 0.95 178.00
7 Small|BEV BEV 100.00 0.00 45.76 0.76 159.00
8 Medium|BEV BEV 150.00 0.00 54.91 0.93 167.00
9 Large|BEV BEV 200.00 0.00 64.06 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
