stringID type x y demand readytime duedate servicetime rechargingrate 
C92 c 12.34 12.34 2.00 107.13 241.76 5.61 0.00
C93 c 10.10 13.46 22.00 271.48 406.10 5.61 0.00
C94 c 14.58 15.14 27.00 262.50 397.13 5.61 0.00
C95 c 14.02 13.46 20.00 8.41 143.04 5.61 0.00
C96 c 12.34 15.14 11.00 411.70 546.33 5.61 0.00
C97 c 14.02 11.78 12.00 269.79 404.42 5.61 0.00
C98 c 10.66 11.78 10.00 203.61 338.23 5.61 0.00
C99 c 11.22 14.58 9.00 15.14 149.77 5.61 0.00
C100 c 10.10 10.10 17.00 14.02 148.65 5.61 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 500.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 750.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 1000.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 500.00 0.22 49.72 0.71 159.00
5 Medium|PHEV PHEV 750.00 0.28 71.03 0.88 166.00
6 Large|PHEV PHEV 1000.00 0.32 92.34 0.95 178.00
7 Small|BEV BEV 500.00 0.00 142.06 0.76 159.00
8 Medium|BEV BEV 750.00 0.00 170.47 0.93 167.00
9 Large|BEV BEV 1000.00 0.00 198.88 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
