stringID type x y demand readytime duedate servicetime rechargingrate 
C43 c 46.19 48.99 10.00 894.50 1398.45 125.99 0.00
C44 c 44.80 42.00 10.00 246.37 750.32 125.99 0.00
C45 c 42.00 42.00 10.00 375.15 879.11 125.99 0.00
C46 c 42.00 44.80 30.00 634.13 1138.08 125.99 0.00
C47 c 42.00 48.99 10.00 764.31 1268.27 125.99 0.00
C48 c 39.20 42.00 10.00 503.94 1007.89 125.99 0.00
C49 c 39.20 48.99 10.00 1072.28 1576.23 125.99 0.00
C50 c 36.40 44.80 10.00 1068.08 1572.03 125.99 0.00
C51 c 35.00 42.00 10.00 946.29 1450.25 125.99 0.00
C52 c 35.00 48.99 10.00 1069.48 1573.43 125.99 0.00
C53 c 61.59 7.00 20.00 411.55 915.50 125.99 0.00
C54 c 58.79 14.00 40.00 922.49 1426.45 125.99 0.00
C55 c 58.79 21.00 10.00 1049.88 1553.83 125.99 0.00
C56 c 55.99 7.00 30.00 279.96 783.92 125.99 0.00
C57 c 55.99 21.00 40.00 1051.28 1555.23 125.99 0.00
C58 c 53.19 7.00 30.00 153.98 657.93 125.99 0.00
C59 c 53.19 21.00 10.00 50.39 554.34 125.99 0.00
C60 c 48.99 7.00 20.00 153.98 657.93 125.99 0.00
C61 c 69.99 42.00 10.00 1068.08 1572.03 125.99 0.00
C62 c 69.99 48.99 20.00 26.59 530.55 125.99 0.00
C63 c 69.99 55.99 50.00 20.99 524.95 125.99 0.00
C64 c 67.19 42.00 10.00 159.58 663.53 125.99 0.00
C65 c 67.19 55.99 10.00 18.19 522.15 125.99 0.00
C66 c 65.79 48.99 10.00 1076.48 1580.43 125.99 0.00
C67 c 65.79 55.99 10.00 18.19 522.15 125.99 0.00
C68 c 62.99 42.00 10.00 289.76 793.72 125.99 0.00
C69 c 62.99 48.99 10.00 422.75 926.70 125.99 0.00
C70 c 132.99 42.00 30.00 331.76 835.71 125.99 0.00
C71 c 132.99 48.99 20.00 464.74 968.70 125.99 0.00
C72 c 74.19 42.00 10.00 1048.48 1552.44 125.99 0.00
C73 c 128.79 42.00 10.00 261.77 765.72 125.99 0.00
C74 c 74.19 48.99 50.00 27.99 531.95 125.99 0.00
C75 c 62.99 90.99 20.00 22.39 526.35 125.99 0.00
C76 c 125.99 48.99 10.00 597.73 1101.68 125.99 0.00
C77 c 123.19 42.00 10.00 541.74 1045.69 125.99 0.00
C78 c 123.19 48.99 20.00 726.52 1230.47 125.99 0.00
C79 c 121.79 42.00 10.00 414.35 918.30 125.99 0.00
C80 c 118.99 35.00 10.00 676.12 1180.08 125.99 0.00
C81 c 118.99 48.99 30.00 856.70 1360.66 125.99 0.00
C82 c 104.99 76.99 20.00 439.55 943.50 125.99 0.00
C83 c 100.79 76.99 10.00 569.73 1073.69 125.99 0.00
C84 c 97.99 81.19 20.00 699.92 1203.87 125.99 0.00
C85 c 95.19 83.99 30.00 830.10 1334.06 125.99 0.00
C86 c 92.39 76.99 10.00 37.79 541.75 125.99 0.00
C87 c 90.99 76.99 20.00 36.39 540.35 125.99 0.00
C88 c 90.99 83.99 30.00 960.29 1464.24 125.99 0.00
C89 c 88.19 81.19 10.00 1065.28 1569.23 125.99 0.00
C90 c 83.99 76.99 10.00 29.39 533.35 125.99 0.00
C91 c 83.99 83.99 10.00 1068.08 1572.03 125.99 0.00
C92 c 93.79 118.99 20.00 432.55 936.50 125.99 0.00
C93 c 90.99 118.99 40.00 561.33 1065.29 125.99 0.00
C94 c 90.99 114.79 10.00 300.96 804.92 125.99 0.00
C95 c 86.79 111.99 30.00 170.78 674.73 125.99 0.00
C96 c 83.99 111.99 10.00 51.79 555.74 125.99 0.00
C97 c 83.99 118.99 30.00 694.32 1198.27 125.99 0.00
C98 c 81.19 104.99 20.00 47.59 551.54 125.99 0.00
C99 c 76.99 111.99 10.00 960.29 1464.24 125.99 0.00
C100 c 76.99 118.99 20.00 827.30 1331.26 125.99 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 100.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 150.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 200.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 100.00 0.22 19.92 0.71 159.00
5 Medium|PHEV PHEV 150.00 0.28 28.46 0.88 166.00
6 Large|PHEV PHEV 200.00 0.32 37.00 0.95 178.00
7 Small|BEV BEV 100.00 0.00 56.92 0.76 159.00
8 Medium|BEV BEV 150.00 0.00 68.31 0.93 167.00
9 Large|BEV BEV 200.00 0.00 79.69 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
