stringID type x y demand readytime duedate servicetime rechargingrate 
C47 c 28.41 33.15 10.00 215.00 518.09 85.24 0.00
C48 c 34.10 37.89 10.00 10.41 313.51 85.24 0.00
C49 c 45.46 18.94 10.00 1779.67 2082.76 85.24 0.00
C50 c 24.63 30.31 10.00 393.06 696.15 85.24 0.00
C51 c 23.68 28.41 10.00 480.19 783.29 85.24 0.00
C52 c 23.68 33.15 10.00 304.97 608.07 85.24 0.00
C53 c 41.67 4.74 20.00 1506.89 1809.98 85.24 0.00
C54 c 39.78 9.47 40.00 1596.87 1899.96 85.24 0.00
C55 c 39.78 14.21 10.00 1686.85 1989.94 85.24 0.00
C56 c 37.89 4.74 30.00 1417.86 1720.95 85.24 0.00
C57 c 35.99 14.21 40.00 1061.74 1364.83 85.24 0.00
C58 c 35.99 4.74 30.00 1330.72 1633.82 85.24 0.00
C59 c 35.99 9.47 10.00 1151.71 1454.81 85.24 0.00
C60 c 33.15 4.74 20.00 1242.64 1545.73 85.24 0.00
C61 c 47.36 28.41 10.00 2139.58 2442.67 85.24 0.00
C62 c 47.36 33.15 20.00 2405.72 2708.82 85.24 0.00
C63 c 47.36 37.89 50.00 1733.26 2036.35 85.24 0.00
C64 c 45.46 28.41 10.00 2052.44 2355.53 85.24 0.00
C65 c 41.67 23.68 10.00 1871.54 2174.63 85.24 0.00
C66 c 44.52 33.15 10.00 2493.81 2796.90 85.24 0.00
C67 c 44.52 37.89 10.00 1821.34 2124.43 85.24 0.00
C68 c 39.78 28.41 10.00 1961.52 2264.61 85.24 0.00
C69 c 42.62 33.15 10.00 2580.94 2884.04 85.24 0.00
C70 c 89.98 28.41 30.00 904.51 1207.60 85.24 0.00
C71 c 89.98 33.15 20.00 814.53 1117.63 85.24 0.00
C72 c 50.20 28.41 10.00 2227.66 2530.75 85.24 0.00
C73 c 87.14 28.41 10.00 992.59 1295.69 85.24 0.00
C74 c 50.20 33.15 50.00 2317.64 2620.73 85.24 0.00
C75 c 42.62 61.56 20.00 1040.90 1343.99 85.24 0.00
C76 c 85.24 33.15 10.00 724.55 1027.65 85.24 0.00
C77 c 68.19 42.62 10.00 1452.90 1756.00 85.24 0.00
C78 c 73.88 37.89 20.00 1360.08 1663.18 85.24 0.00
C79 c 82.40 28.41 10.00 1176.34 1479.43 85.24 0.00
C80 c 80.51 23.68 10.00 1086.36 1389.45 85.24 0.00
C81 c 80.51 33.15 30.00 1266.32 1569.41 85.24 0.00
C82 c 71.04 52.09 20.00 405.37 708.46 85.24 0.00
C83 c 68.19 52.09 10.00 317.29 620.38 85.24 0.00
C84 c 66.30 54.93 20.00 228.25 531.35 85.24 0.00
C85 c 81.45 43.57 30.00 627.95 931.04 85.24 0.00
C86 c 62.51 52.09 10.00 138.28 441.37 85.24 0.00
C87 c 60.62 43.57 20.00 1545.72 1848.82 85.24 0.00
C88 c 61.56 56.83 30.00 48.30 351.39 85.24 0.00
C89 c 53.04 60.62 10.00 20.83 323.93 85.24 0.00
C90 c 56.83 52.09 10.00 19.88 322.98 85.24 0.00
C91 c 56.83 56.83 10.00 21.78 324.87 85.24 0.00
C92 c 63.46 80.51 20.00 495.35 798.44 85.24 0.00
C93 c 39.78 54.93 40.00 1220.85 1523.95 85.24 0.00
C94 c 61.56 77.67 10.00 406.32 709.41 85.24 0.00
C95 c 58.72 75.77 30.00 318.23 621.33 85.24 0.00
C96 c 58.72 37.89 10.00 1636.65 1939.74 85.24 0.00
C97 c 56.83 80.51 30.00 587.22 890.31 85.24 0.00
C98 c 54.93 71.04 20.00 226.36 529.45 85.24 0.00
C99 c 52.09 75.77 10.00 767.18 1070.27 85.24 0.00
C100 c 52.09 80.51 20.00 677.20 980.29 85.24 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 350.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 525.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 700.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 350.00 0.22 29.45 0.71 159.00
5 Medium|PHEV PHEV 525.00 0.28 42.06 0.88 166.00
6 Large|PHEV PHEV 700.00 0.32 54.68 0.95 178.00
7 Small|BEV BEV 350.00 0.00 84.13 0.76 159.00
8 Medium|BEV BEV 525.00 0.00 100.95 0.93 167.00
9 Large|BEV BEV 700.00 0.00 117.78 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
