stringID type x y demand readytime duedate servicetime rechargingrate 
C43 c 46.19 48.99 10.00 1062.48 1230.47 125.99 0.00
C44 c 44.80 42.00 10.00 411.55 585.14 125.99 0.00
C45 c 42.00 42.00 10.00 551.53 702.73 125.99 0.00
C46 c 42.00 44.80 30.00 796.51 975.70 125.99 0.00
C47 c 42.00 48.99 10.00 937.89 1094.69 125.99 0.00
C48 c 39.20 42.00 10.00 676.12 835.71 125.99 0.00
C49 c 39.20 48.99 10.00 1371.84 1545.44 125.99 0.00
C50 c 36.40 44.80 10.00 1255.66 1401.25 125.99 0.00
C51 c 35.00 42.00 10.00 1105.87 1290.66 125.99 0.00
C52 c 35.00 48.99 10.00 1404.04 1573.43 125.99 0.00
C53 c 61.59 7.00 20.00 558.53 768.52 125.99 0.00
C54 c 58.79 14.00 40.00 1094.68 1254.27 125.99 0.00
C55 c 58.79 21.00 10.00 1226.26 1388.65 125.99 0.00
C56 c 55.99 7.00 30.00 447.95 615.94 125.99 0.00
C57 c 55.99 21.00 40.00 1332.65 1539.84 125.99 0.00
C58 c 53.19 7.00 30.00 313.56 492.75 125.99 0.00
C59 c 53.19 21.00 10.00 51.79 214.18 125.99 0.00
C60 c 48.99 7.00 20.00 193.17 352.77 125.99 0.00
C61 c 69.99 42.00 10.00 1311.65 1549.64 125.99 0.00
C62 c 69.99 48.99 20.00 194.57 362.57 125.99 0.00
C63 c 69.99 55.99 50.00 20.99 216.98 125.99 0.00
C64 c 67.19 42.00 10.00 324.76 498.35 125.99 0.00
C65 c 67.19 55.99 10.00 43.39 244.98 125.99 0.00
C66 c 65.79 48.99 10.00 1408.24 1580.43 125.99 0.00
C67 c 65.79 55.99 10.00 18.19 226.78 125.99 0.00
C68 c 62.99 42.00 10.00 449.35 634.14 125.99 0.00
C69 c 62.99 48.99 10.00 578.13 771.32 125.99 0.00
C70 c 132.99 42.00 30.00 508.14 659.33 125.99 0.00
C71 c 132.99 48.99 20.00 629.93 803.52 125.99 0.00
C72 c 74.19 42.00 10.00 1230.46 1370.45 125.99 0.00
C73 c 128.79 42.00 10.00 349.96 557.14 125.99 0.00
C74 c 74.19 48.99 50.00 64.39 243.58 125.99 0.00
C75 c 62.99 90.99 20.00 22.39 233.78 125.99 0.00
C76 c 125.99 48.99 10.00 760.11 939.30 125.99 0.00
C77 c 123.19 42.00 10.00 701.32 886.11 125.99 0.00
C78 c 123.19 48.99 20.00 887.50 1069.49 125.99 0.00
C79 c 121.79 42.00 10.00 580.93 751.72 125.99 0.00
C80 c 118.99 35.00 10.00 853.90 1002.30 125.99 0.00
C81 c 118.99 48.99 30.00 1021.88 1195.47 125.99 0.00
C82 c 104.99 76.99 20.00 593.53 789.52 125.99 0.00
C83 c 100.79 76.99 10.00 734.91 908.51 125.99 0.00
C84 c 97.99 81.19 20.00 867.90 1035.89 125.99 0.00
C85 c 95.19 83.99 30.00 979.89 1184.28 125.99 0.00
C86 c 92.39 76.99 10.00 194.57 384.96 125.99 0.00
C87 c 90.99 76.99 20.00 79.79 244.98 125.99 0.00
C88 c 90.99 83.99 30.00 1129.67 1294.86 125.99 0.00
C89 c 88.19 81.19 10.00 1258.46 1426.45 125.99 0.00
C90 c 83.99 76.99 10.00 29.39 207.18 125.99 0.00
C91 c 83.99 83.99 10.00 1332.65 1572.03 125.99 0.00
C92 c 93.79 118.99 20.00 599.13 769.92 125.99 0.00
C93 c 90.99 118.99 40.00 713.92 912.71 125.99 0.00
C94 c 90.99 114.79 10.00 475.94 629.94 125.99 0.00
C95 c 86.79 111.99 30.00 345.76 499.75 125.99 0.00
C96 c 83.99 111.99 10.00 200.17 387.76 125.99 0.00
C97 c 83.99 118.99 30.00 859.50 1033.09 125.99 0.00
C98 c 81.19 104.99 20.00 205.77 393.36 125.99 0.00
C99 c 76.99 111.99 10.00 1126.87 1297.66 125.99 0.00
C100 c 76.99 118.99 20.00 1003.69 1154.88 125.99 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 100.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 150.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 200.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 100.00 0.22 19.92 0.71 159.00
5 Medium|PHEV PHEV 150.00 0.28 28.46 0.88 166.00
6 Large|PHEV PHEV 200.00 0.32 37.00 0.95 178.00
7 Small|BEV BEV 100.00 0.00 56.92 0.76 159.00
8 Medium|BEV BEV 150.00 0.00 68.31 0.93 167.00
9 Large|BEV BEV 200.00 0.00 79.69 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
