stringID type x y demand readytime duedate servicetime rechargingrate 
C43 c 46.19 48.99 10.00 978.49 1314.46 125.99 0.00
C44 c 44.80 42.00 10.00 323.36 673.33 125.99 0.00
C45 c 42.00 42.00 10.00 474.54 779.72 125.99 0.00
C46 c 42.00 44.80 30.00 705.52 1066.69 125.99 0.00
C47 c 42.00 48.99 10.00 859.50 1173.08 125.99 0.00
C48 c 39.20 42.00 10.00 594.93 916.90 125.99 0.00
C49 c 39.20 48.99 10.00 1226.26 1576.23 125.99 0.00
C50 c 36.40 44.80 10.00 1181.47 1475.44 125.99 0.00
C51 c 35.00 42.00 10.00 1012.08 1384.45 125.99 0.00
C52 c 35.00 48.99 10.00 1236.06 1573.43 125.99 0.00
C53 c 61.59 7.00 20.00 453.55 873.51 125.99 0.00
C54 c 58.79 14.00 40.00 1013.48 1335.46 125.99 0.00
C55 c 58.79 21.00 10.00 1143.67 1471.24 125.99 0.00
C56 c 55.99 7.00 30.00 365.35 698.53 125.99 0.00
C57 c 55.99 21.00 40.00 1138.07 1555.23 125.99 0.00
C58 c 53.19 7.00 30.00 222.57 583.74 125.99 0.00
C59 c 53.19 21.00 10.00 50.39 376.56 125.99 0.00
C60 c 48.99 7.00 20.00 153.98 474.55 125.99 0.00
C61 c 69.99 42.00 10.00 1097.47 1572.03 125.99 0.00
C62 c 69.99 48.99 20.00 110.58 446.56 125.99 0.00
C63 c 69.99 55.99 50.00 20.99 412.96 125.99 0.00
C64 c 67.19 42.00 10.00 237.97 585.14 125.99 0.00
C65 c 67.19 55.99 10.00 18.19 422.76 125.99 0.00
C66 c 65.79 48.99 10.00 1237.46 1580.43 125.99 0.00
C67 c 65.79 55.99 10.00 18.19 436.76 125.99 0.00
C68 c 62.99 42.00 10.00 355.56 727.93 125.99 0.00
C69 c 62.99 48.99 10.00 481.54 867.91 125.99 0.00
C70 c 132.99 42.00 30.00 432.55 734.92 125.99 0.00
C71 c 132.99 48.99 20.00 541.74 891.71 125.99 0.00
C72 c 74.19 42.00 10.00 1159.07 1441.85 125.99 0.00
C73 c 128.79 42.00 10.00 261.77 678.93 125.99 0.00
C74 c 74.19 48.99 50.00 27.99 386.36 125.99 0.00
C75 c 62.99 90.99 20.00 22.39 443.76 125.99 0.00
C76 c 125.99 48.99 10.00 670.52 1028.89 125.99 0.00
C77 c 123.19 42.00 10.00 608.93 978.50 125.99 0.00
C78 c 123.19 48.99 20.00 796.51 1160.48 125.99 0.00
C79 c 121.79 42.00 10.00 496.94 835.71 125.99 0.00
C80 c 118.99 35.00 10.00 779.71 1076.49 125.99 0.00
C81 c 118.99 48.99 30.00 933.69 1283.66 125.99 0.00
C82 c 104.99 76.99 20.00 496.94 886.11 125.99 0.00
C83 c 100.79 76.99 10.00 648.12 995.30 125.99 0.00
C84 c 97.99 81.19 20.00 783.91 1119.88 125.99 0.00
C85 c 95.19 83.99 30.00 879.10 1285.06 125.99 0.00
C86 c 92.39 76.99 10.00 99.38 480.15 125.99 0.00
C87 c 90.99 76.99 20.00 36.39 368.16 125.99 0.00
C88 c 90.99 83.99 30.00 1047.08 1377.45 125.99 0.00
C89 c 88.19 81.19 10.00 1173.07 1511.84 125.99 0.00
C90 c 83.99 76.99 10.00 29.39 383.56 125.99 0.00
C91 c 83.99 83.99 10.00 1093.28 1572.03 125.99 0.00
C92 c 93.79 118.99 20.00 513.74 855.31 125.99 0.00
C93 c 90.99 118.99 40.00 614.53 1012.09 125.99 0.00
C94 c 90.99 114.79 10.00 397.55 708.33 125.99 0.00
C95 c 86.79 111.99 30.00 267.37 578.14 125.99 0.00
C96 c 83.99 111.99 10.00 104.98 482.95 125.99 0.00
C97 c 83.99 118.99 30.00 771.31 1121.28 125.99 0.00
C98 c 81.19 104.99 20.00 111.98 487.15 125.99 0.00
C99 c 76.99 111.99 10.00 1041.48 1383.05 125.99 0.00
C100 c 76.99 118.99 20.00 926.69 1231.87 125.99 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 100.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 150.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 200.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 100.00 0.22 19.92 0.71 159.00
5 Medium|PHEV PHEV 150.00 0.28 28.46 0.88 166.00
6 Large|PHEV PHEV 200.00 0.32 37.00 0.95 178.00
7 Small|BEV BEV 100.00 0.00 56.92 0.76 159.00
8 Medium|BEV BEV 150.00 0.00 68.31 0.93 167.00
9 Large|BEV BEV 200.00 0.00 79.69 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
