stringID type x y demand readytime duedate servicetime rechargingrate 
C31 c 123.19 48.99 20.00 95.18 250.58 14.00 0.00
C32 c 121.79 42.00 10.00 93.78 163.79 14.00 0.00
C33 c 118.99 35.00 10.00 96.58 222.58 14.00 0.00
C34 c 118.99 48.99 30.00 172.18 254.78 14.00 0.00
C35 c 93.79 118.99 20.00 120.38 258.98 14.00 0.00
C36 c 90.99 118.99 40.00 79.79 156.79 14.00 0.00
C37 c 90.99 114.79 10.00 78.39 230.98 14.00 0.00
C38 c 86.79 111.99 30.00 93.78 200.18 14.00 0.00
C39 c 83.99 111.99 10.00 100.78 221.18 14.00 0.00
C40 c 83.99 118.99 30.00 222.57 258.98 14.00 0.00
C41 c 81.19 104.99 20.00 132.98 216.98 14.00 0.00
C42 c 76.99 111.99 10.00 47.59 65.80 14.00 0.00
C43 c 76.99 118.99 20.00 95.18 246.38 14.00 0.00
C44 c 76.99 114.79 10.00 50.39 142.79 14.00 0.00
C45 c 28.00 114.79 10.00 53.19 208.58 14.00 0.00
C46 c 25.20 111.99 10.00 155.38 247.78 14.00 0.00
C47 c 2.80 62.99 10.00 58.79 162.39 14.00 0.00
C48 c 58.79 7.00 10.00 159.58 257.58 14.00 0.00
C49 c 58.79 16.80 10.00 103.58 176.39 14.00 0.00
C50 c 100.79 48.99 30.00 228.17 258.98 14.00 0.00
C51 c 76.99 28.00 19.00 187.57 271.58 14.00 0.00
C52 c 35.00 42.00 3.00 40.59 163.79 14.00 0.00
C53 c 28.00 69.99 5.00 27.99 109.19 14.00 0.00
C54 c 76.99 83.99 16.00 223.97 293.97 14.00 0.00
C55 c 42.00 83.99 16.00 20.99 162.39 14.00 0.00
C56 c 69.99 48.99 19.00 149.78 264.58 14.00 0.00
C57 c 42.00 35.00 23.00 37.79 103.59 14.00 0.00
C58 c 21.00 14.00 20.00 78.39 144.19 14.00 0.00
C59 c 14.00 28.00 19.00 69.99 142.79 14.00 0.00
C60 c 21.00 83.99 17.00 195.97 284.17 14.00 0.00
C61 c 62.99 90.99 9.00 86.79 299.57 14.00 0.00
C62 c 90.99 48.99 3.00 43.39 118.99 14.00 0.00
C63 c 90.99 28.00 6.00 55.99 188.98 14.00 0.00
C64 c 62.99 42.00 17.00 89.59 134.39 14.00 0.00
C65 c 48.99 55.99 16.00 41.99 86.80 14.00 0.00
C66 c 57.39 51.79 16.00 19.59 131.59 14.00 0.00
C67 c 89.59 58.79 9.00 201.57 285.57 14.00 0.00
C68 c 55.99 83.99 21.00 104.98 214.18 14.00 0.00
C69 c 43.40 72.79 27.00 13.99 91.00 14.00 0.00
C70 c 48.99 96.59 23.00 117.58 156.79 14.00 0.00
C71 c 90.99 76.99 14.00 79.79 102.19 14.00 0.00
C72 c 88.19 90.99 8.00 114.78 223.98 14.00 0.00
C73 c 2.80 83.99 5.00 145.58 162.39 14.00 0.00
C74 c 28.00 28.00 8.00 170.78 204.38 14.00 0.00
C75 c 7.00 7.00 16.00 90.99 131.59 14.00 0.00
C76 c 83.99 16.80 31.00 76.99 159.59 14.00 0.00
C77 c 32.20 4.20 7.00 99.38 194.58 14.00 0.00
C78 c 11.20 78.39 27.00 53.19 204.38 14.00 0.00
C79 c 8.40 95.19 30.00 58.79 131.59 14.00 0.00
C80 c 65.79 65.79 13.00 18.19 146.99 14.00 0.00
C81 c 68.59 81.19 10.00 212.77 268.78 14.00 0.00
C82 c 37.80 60.19 9.00 155.38 205.78 14.00 0.00
C83 c 51.79 43.40 14.00 142.78 229.58 14.00 0.00
C84 c 79.79 40.60 18.00 78.39 167.99 14.00 0.00
C85 c 88.19 32.20 2.00 50.39 222.58 14.00 0.00
C86 c 29.40 33.60 28.00 230.97 230.98 14.00 0.00
C87 c 16.80 33.60 13.00 102.18 102.19 14.00 0.00
C88 c 33.60 81.19 19.00 99.38 205.78 14.00 0.00
C89 c 93.79 7.00 25.00 138.58 247.78 14.00 0.00
C90 c 51.79 65.79 6.00 200.17 247.78 14.00 0.00
C91 c 68.59 58.79 13.00 68.59 186.18 14.00 0.00
C92 c 74.19 60.19 14.00 142.78 291.17 14.00 0.00
C93 c 85.39 72.79 3.00 76.99 88.20 14.00 0.00
C94 c 79.79 67.19 23.00 232.37 285.57 14.00 0.00
C95 c 78.39 51.79 6.00 47.59 179.19 14.00 0.00
C96 c 76.99 75.59 26.00 267.37 272.98 14.00 0.00
C97 c 5.60 25.20 35.00 208.57 208.58 14.00 0.00
C98 c 36.40 72.79 9.00 188.97 253.38 14.00 0.00
C99 c 36.40 48.99 15.00 76.99 107.79 14.00 0.00
C100 c 43.40 93.79 3.00 39.19 39.20 14.00 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 100.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 150.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 200.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 100.00 0.22 19.92 0.71 159.00
5 Medium|PHEV PHEV 150.00 0.28 28.46 0.88 166.00
6 Large|PHEV PHEV 200.00 0.32 37.00 0.95 178.00
7 Small|BEV BEV 100.00 0.00 56.92 0.76 159.00
8 Medium|BEV BEV 150.00 0.00 68.31 0.93 167.00
9 Large|BEV BEV 200.00 0.00 79.69 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
