stringID type x y demand readytime duedate servicetime rechargingrate 
C13 c 49.86 41.55 23.00 194.45 345.70 16.62 0.00
C14 c 24.93 16.62 20.00 58.17 224.38 16.62 0.00
C15 c 49.86 8.31 8.00 141.27 254.29 16.62 0.00
C16 c 16.62 33.24 19.00 49.86 229.36 16.62 0.00
C17 c 8.31 49.86 2.00 68.14 191.14 16.62 0.00
C18 c 33.24 66.48 12.00 152.90 285.87 16.62 0.00
C19 c 24.93 99.72 17.00 144.59 310.80 16.62 0.00
C20 c 74.79 108.03 9.00 53.18 152.91 16.62 0.00
C21 c 74.79 33.24 11.00 31.57 224.38 16.62 0.00
C22 c 74.79 16.62 18.00 44.87 196.12 16.62 0.00
C23 c 91.41 8.31 29.00 79.77 304.15 16.62 0.00
C24 c 108.03 58.17 3.00 181.15 315.79 16.62 0.00
C25 c 108.03 33.24 6.00 169.52 309.14 16.62 0.00
C26 c 74.79 49.86 17.00 197.77 345.70 16.62 0.00
C27 c 58.17 66.48 16.00 111.35 357.34 16.62 0.00
C28 c 68.14 61.49 16.00 174.51 354.01 16.62 0.00
C29 c 106.37 69.80 9.00 134.62 270.91 16.62 0.00
C30 c 66.48 99.72 21.00 191.13 322.43 16.62 0.00
C31 c 51.52 86.42 27.00 29.91 335.73 16.62 0.00
C32 c 58.17 114.68 23.00 159.55 309.14 16.62 0.00
C33 c 88.09 86.42 11.00 41.55 257.62 16.62 0.00
C34 c 108.03 91.41 14.00 139.60 304.15 16.62 0.00
C35 c 104.71 108.03 8.00 91.41 295.84 16.62 0.00
C36 c 3.32 99.72 5.00 84.76 242.66 16.62 0.00
C37 c 33.24 33.24 8.00 81.43 329.08 16.62 0.00
C38 c 8.31 8.31 16.00 99.72 294.18 16.62 0.00
C39 c 99.72 19.94 31.00 98.05 309.14 16.62 0.00
C40 c 66.48 41.55 9.00 19.94 131.30 16.62 0.00
C41 c 69.80 11.63 5.00 151.24 317.45 16.62 0.00
C42 c 39.89 19.94 5.00 209.41 295.84 16.62 0.00
C43 c 38.23 4.99 7.00 71.46 307.48 16.62 0.00
C44 c 18.28 23.27 18.00 136.28 312.46 16.62 0.00
C45 c 9.97 63.16 16.00 64.81 315.79 16.62 0.00
C46 c 3.32 79.78 1.00 129.63 305.81 16.62 0.00
C47 c 13.30 93.07 27.00 116.34 307.48 16.62 0.00
C48 c 21.61 86.42 36.00 136.28 319.11 16.62 0.00
C49 c 9.97 113.02 30.00 98.05 250.97 16.62 0.00
C50 c 78.11 78.11 13.00 152.90 255.95 16.62 0.00
C51 c 81.44 96.40 10.00 152.90 320.77 16.62 0.00
C52 c 44.87 71.47 9.00 86.42 299.17 16.62 0.00
C53 c 61.49 51.52 14.00 194.45 357.34 16.62 0.00
C54 c 94.73 48.20 18.00 79.77 229.36 16.62 0.00
C55 c 104.71 38.23 2.00 51.52 285.87 16.62 0.00
C56 c 88.09 19.94 6.00 49.86 254.29 16.62 0.00
C57 c 53.18 19.94 7.00 181.15 325.76 16.62 0.00
C58 c 59.83 43.21 18.00 122.98 265.93 16.62 0.00
C59 c 34.90 39.89 28.00 99.72 252.63 16.62 0.00
C60 c 28.25 56.51 3.00 31.57 202.77 16.62 0.00
C61 c 19.94 39.89 13.00 43.21 322.43 16.62 0.00
C62 c 39.89 96.40 19.00 43.21 199.45 16.62 0.00
C63 c 44.87 114.68 10.00 76.45 300.83 16.62 0.00
C64 c 24.93 127.97 9.00 98.05 219.39 16.62 0.00
C65 c 103.04 127.97 20.00 111.35 232.69 16.62 0.00
C66 c 81.44 121.33 25.00 98.05 297.50 16.62 0.00
C67 c 111.35 8.31 25.00 99.72 265.93 16.62 0.00
C68 c 93.07 64.82 36.00 36.56 232.69 16.62 0.00
C69 c 61.49 78.11 6.00 181.15 337.39 16.62 0.00
C70 c 61.49 93.07 5.00 36.56 149.59 16.62 0.00
C71 c 94.73 113.02 15.00 204.42 299.17 16.62 0.00
C72 c 78.11 26.59 25.00 94.73 290.86 16.62 0.00
C73 c 73.13 28.25 9.00 191.13 277.56 16.62 0.00
C74 c 76.45 21.61 8.00 41.55 149.59 16.62 0.00
C75 c 81.44 18.28 18.00 49.86 162.88 16.62 0.00
C76 c 81.44 69.80 13.00 174.51 339.05 16.62 0.00
C77 c 88.09 71.47 14.00 152.90 332.41 16.62 0.00
C78 c 101.38 86.42 3.00 53.18 300.83 16.62 0.00
C79 c 94.73 79.78 23.00 81.43 234.35 16.62 0.00
C80 c 93.07 61.49 6.00 78.11 297.50 16.62 0.00
C81 c 91.41 89.75 26.00 46.53 179.50 16.62 0.00
C82 c 24.93 78.11 16.00 199.44 325.76 16.62 0.00
C83 c 23.27 61.49 11.00 159.55 329.08 16.62 0.00
C84 c 18.28 51.52 7.00 81.43 254.29 16.62 0.00
C85 c 26.59 36.56 41.00 39.88 310.80 16.62 0.00
C86 c 6.65 29.92 35.00 232.68 299.17 16.62 0.00
C87 c 46.54 29.92 26.00 277.55 290.86 16.62 0.00
C88 c 43.21 86.42 9.00 139.60 332.41 16.62 0.00
C89 c 43.21 58.17 15.00 14.95 211.08 16.62 0.00
C90 c 51.52 111.35 3.00 141.27 264.26 16.62 0.00
C91 c 24.93 31.58 1.00 49.86 255.95 16.62 0.00
C92 c 36.56 36.56 2.00 91.41 334.07 16.62 0.00
C93 c 29.92 39.89 22.00 156.22 236.01 16.62 0.00
C94 c 43.21 44.87 27.00 212.73 344.04 16.62 0.00
C95 c 41.55 39.89 20.00 118.00 340.72 16.62 0.00
C96 c 36.56 44.87 11.00 26.59 99.73 16.62 0.00
C97 c 41.55 34.90 12.00 211.07 277.56 16.62 0.00
C98 c 31.58 34.90 10.00 109.69 252.63 16.62 0.00
C99 c 33.24 43.21 9.00 186.14 289.19 16.62 0.00
C100 c 29.92 29.92 17.00 154.56 154.57 16.62 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 100.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 150.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 200.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 100.00 0.22 16.78 0.71 159.00
5 Medium|PHEV PHEV 150.00 0.28 23.97 0.88 166.00
6 Large|PHEV PHEV 200.00 0.32 31.16 0.95 178.00
7 Small|BEV BEV 100.00 0.00 47.94 0.76 159.00
8 Medium|BEV BEV 150.00 0.00 57.53 0.93 167.00
9 Large|BEV BEV 200.00 0.00 67.12 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
