stringID type x y demand readytime duedate servicetime rechargingrate 
C41 c 33.02 30.19 10.00 0.00 3095.73 84.92 0.00
C42 c 31.14 30.19 20.00 0.00 3094.79 84.92 0.00
C43 c 31.14 33.02 10.00 0.00 3097.62 84.92 0.00
C44 c 30.19 18.87 10.00 824.64 975.62 84.92 0.00
C45 c 28.31 28.31 10.00 0.00 3091.96 84.92 0.00
C46 c 32.08 23.59 30.00 0.00 3089.13 84.92 0.00
C47 c 28.31 33.02 10.00 0.00 3095.73 84.92 0.00
C48 c 33.97 37.74 10.00 0.00 3103.28 84.92 0.00
C49 c 45.29 18.87 10.00 0.00 3083.47 84.92 0.00
C50 c 24.53 30.19 10.00 0.00 3091.96 84.92 0.00
C51 c 23.59 28.31 10.00 0.00 3090.07 84.92 0.00
C52 c 23.59 33.02 10.00 379.29 530.27 84.92 0.00
C53 c 41.52 4.72 20.00 1576.64 1727.61 84.92 0.00
C54 c 39.63 9.44 40.00 0.00 3074.98 84.92 0.00
C55 c 39.63 14.15 10.00 1755.91 1906.88 84.92 0.00
C56 c 37.74 4.72 30.00 0.00 3071.20 84.92 0.00
C57 c 35.85 14.15 40.00 0.00 3079.69 84.92 0.00
C58 c 35.85 4.72 30.00 0.00 3070.26 84.92 0.00
C59 c 35.85 9.44 10.00 0.00 3074.98 84.92 0.00
C60 c 33.02 4.72 20.00 0.00 3070.26 84.92 0.00
C61 c 47.18 28.31 10.00 0.00 3091.96 84.92 0.00
C62 c 47.18 33.02 20.00 0.00 3095.73 84.92 0.00
C63 c 47.18 37.74 50.00 1802.14 1953.12 84.92 0.00
C64 c 45.29 28.31 10.00 0.00 3092.90 84.92 0.00
C65 c 41.52 23.59 10.00 1939.90 2090.87 84.92 0.00
C66 c 44.35 33.02 10.00 2559.80 2710.77 84.92 0.00
C67 c 44.35 37.74 10.00 0.00 3101.39 84.92 0.00
C68 c 39.63 28.31 10.00 0.00 3093.85 84.92 0.00
C69 c 42.46 33.02 10.00 2646.60 2797.58 84.92 0.00
C70 c 89.64 28.31 30.00 976.55 1127.53 84.92 0.00
C71 c 89.64 33.02 20.00 886.92 1037.89 84.92 0.00
C72 c 50.01 28.31 10.00 2294.66 2445.64 84.92 0.00
C73 c 86.80 28.31 10.00 0.00 3060.82 84.92 0.00
C74 c 50.01 33.02 50.00 0.00 3094.79 84.92 0.00
C75 c 42.46 61.33 20.00 1112.42 1263.39 84.92 0.00
C76 c 84.92 33.02 10.00 797.28 948.25 84.92 0.00
C77 c 67.93 42.46 10.00 0.00 3082.52 84.92 0.00
C78 c 73.60 37.74 20.00 1430.39 1581.36 84.92 0.00
C79 c 82.09 28.31 10.00 1247.34 1398.32 84.92 0.00
C80 c 80.20 23.59 10.00 1157.71 1308.68 84.92 0.00
C81 c 80.20 33.02 30.00 1336.98 1487.95 84.92 0.00
C82 c 70.76 51.89 20.00 479.31 630.28 84.92 0.00
C83 c 67.93 51.89 10.00 391.56 542.54 84.92 0.00
C84 c 66.05 54.72 20.00 302.87 453.84 84.92 0.00
C85 c 81.14 43.40 30.00 0.00 3069.31 84.92 0.00
C86 c 62.27 51.89 10.00 213.23 364.21 84.92 0.00
C87 c 60.39 43.40 20.00 0.00 3090.07 84.92 0.00
C88 c 61.33 56.61 30.00 0.00 3088.19 84.92 0.00
C89 c 52.84 60.39 10.00 0.00 3092.90 84.92 0.00
C90 c 56.61 51.89 10.00 0.00 3093.85 84.92 0.00
C91 c 56.61 56.61 10.00 0.00 3091.96 84.92 0.00
C92 c 63.22 80.20 20.00 568.94 719.92 84.92 0.00
C93 c 39.63 54.72 40.00 1291.69 1442.67 84.92 0.00
C94 c 61.33 77.37 10.00 480.25 631.23 84.92 0.00
C95 c 58.50 75.48 30.00 0.00 3077.81 84.92 0.00
C96 c 58.50 37.74 10.00 1705.90 1856.88 84.92 0.00
C97 c 56.61 80.20 30.00 660.47 811.44 84.92 0.00
C98 c 54.72 70.76 20.00 300.98 451.96 84.92 0.00
C99 c 51.89 75.48 10.00 0.00 3081.58 84.92 0.00
C100 c 51.89 80.20 20.00 0.00 3076.86 84.92 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 350.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 525.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 700.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 350.00 0.22 29.56 0.71 159.00
5 Medium|PHEV PHEV 525.00 0.28 42.23 0.88 166.00
6 Large|PHEV PHEV 700.00 0.32 54.89 0.95 178.00
7 Small|BEV BEV 350.00 0.00 84.45 0.76 159.00
8 Medium|BEV BEV 525.00 0.00 101.34 0.93 167.00
9 Large|BEV BEV 700.00 0.00 118.23 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
