stringID type x y demand readytime duedate servicetime rechargingrate 
C71 c 97.57 116.40 15.00 219.10 308.12 17.12 0.00
C72 c 80.45 27.39 25.00 142.07 255.05 17.12 0.00
C73 c 75.32 29.10 9.00 198.56 284.15 17.12 0.00
C74 c 78.74 22.25 8.00 42.79 135.23 17.12 0.00
C75 c 83.88 18.83 18.00 63.33 155.77 17.12 0.00
C76 c 83.88 71.89 13.00 243.06 349.20 17.12 0.00
C77 c 90.72 73.60 14.00 210.54 320.10 17.12 0.00
C78 c 104.42 89.01 3.00 106.12 232.80 17.12 0.00
C79 c 97.57 82.16 23.00 111.26 213.97 17.12 0.00
C80 c 95.86 63.33 6.00 133.51 253.34 17.12 0.00
C81 c 94.15 92.43 26.00 47.92 145.50 17.12 0.00
C82 c 25.68 80.45 16.00 239.64 335.51 17.12 0.00
C83 c 23.96 63.33 11.00 201.98 308.12 17.12 0.00
C84 c 18.83 53.06 7.00 118.10 227.67 17.12 0.00
C85 c 27.39 37.66 41.00 100.99 234.51 17.12 0.00
C86 c 6.85 30.81 35.00 234.50 313.25 17.12 0.00
C87 c 47.93 30.81 26.00 258.47 326.95 17.12 0.00
C88 c 44.51 89.01 9.00 229.37 342.35 17.12 0.00
C89 c 44.51 59.91 15.00 29.09 142.08 17.12 0.00
C90 c 53.06 114.69 3.00 160.90 256.77 17.12 0.00
C91 c 25.68 32.52 1.00 99.28 215.68 17.12 0.00
C92 c 37.66 37.66 2.00 157.47 284.15 17.12 0.00
C93 c 30.81 41.08 22.00 159.19 244.78 17.12 0.00
C94 c 44.51 46.22 27.00 256.76 354.33 17.12 0.00
C95 c 42.79 41.08 20.00 188.29 308.12 17.12 0.00
C96 c 37.66 46.22 11.00 27.38 111.27 17.12 0.00
C97 c 42.79 35.95 12.00 210.54 292.71 17.12 0.00
C98 c 32.52 35.95 10.00 136.93 236.22 17.12 0.00
C99 c 34.23 44.51 9.00 200.27 289.29 17.12 0.00
C100 c 30.81 30.81 17.00 126.66 191.72 17.12 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 100.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 150.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 200.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 100.00 0.22 16.29 0.71 159.00
5 Medium|PHEV PHEV 150.00 0.28 23.28 0.88 166.00
6 Large|PHEV PHEV 200.00 0.32 30.26 0.95 178.00
7 Small|BEV BEV 100.00 0.00 46.55 0.76 159.00
8 Medium|BEV BEV 150.00 0.00 55.86 0.93 167.00
9 Large|BEV BEV 200.00 0.00 65.17 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
