stringID type x y demand readytime duedate servicetime rechargingrate 
C37 c 35.64 35.64 8.00 299.37 352.84 17.82 0.00
C38 c 8.91 8.91 16.00 99.79 153.26 17.82 0.00
C39 c 106.92 21.38 31.00 89.10 142.57 17.82 0.00
C40 c 71.28 44.55 9.00 42.76 96.23 17.82 0.00
C41 c 74.84 12.47 5.00 286.90 340.37 17.82 0.00
C42 c 42.77 21.38 5.00 244.13 297.60 17.82 0.00
C43 c 40.99 5.35 7.00 76.62 130.09 17.82 0.00
C44 c 19.60 24.95 18.00 281.55 335.02 17.82 0.00
C45 c 10.69 67.72 16.00 204.93 258.40 17.82 0.00
C46 c 3.56 85.54 1.00 80.19 133.66 17.82 0.00
C47 c 14.26 99.79 27.00 0.00 329.68 17.82 0.00
C48 c 23.17 92.66 36.00 244.13 297.60 17.82 0.00
C49 c 10.69 121.18 30.00 253.04 306.51 17.82 0.00
C50 c 83.75 83.75 13.00 192.45 245.92 17.82 0.00
C51 c 87.32 103.36 10.00 290.46 343.93 17.82 0.00
C52 c 48.11 76.63 9.00 179.98 233.45 17.82 0.00
C53 c 65.93 55.24 14.00 0.00 383.14 17.82 0.00
C54 c 101.57 51.68 18.00 138.99 192.46 17.82 0.00
C55 c 112.27 40.99 2.00 0.00 336.80 17.82 0.00
C56 c 94.45 21.38 6.00 85.53 139.00 17.82 0.00
C57 c 57.02 21.38 7.00 295.81 349.28 17.82 0.00
C58 c 64.15 46.33 18.00 181.76 235.23 17.82 0.00
C59 c 37.42 42.77 28.00 162.16 215.63 17.82 0.00
C60 c 30.29 60.59 3.00 0.00 358.19 17.82 0.00
C61 c 21.38 42.77 13.00 46.33 99.80 17.82 0.00
C62 c 42.77 103.36 19.00 0.00 345.71 17.82 0.00
C63 c 48.11 122.96 10.00 217.40 270.87 17.82 0.00
C64 c 26.73 137.21 9.00 179.98 233.45 17.82 0.00
C65 c 110.48 137.21 20.00 112.26 165.73 17.82 0.00
C66 c 87.32 130.09 25.00 99.79 153.26 17.82 0.00
C67 c 119.39 8.91 25.00 0.00 313.64 17.82 0.00
C68 c 99.79 69.50 36.00 83.75 137.22 17.82 0.00
C69 c 65.93 83.75 6.00 251.26 304.73 17.82 0.00
C70 c 65.93 99.79 5.00 69.49 122.96 17.82 0.00
C71 c 101.57 121.18 15.00 267.30 320.77 17.82 0.00
C72 c 83.75 28.51 25.00 179.98 233.45 17.82 0.00
C73 c 78.41 30.29 9.00 224.53 278.00 17.82 0.00
C74 c 81.97 23.17 8.00 44.55 98.02 17.82 0.00
C75 c 87.32 19.60 18.00 0.00 342.15 17.82 0.00
C76 c 87.32 74.84 13.00 308.28 361.75 17.82 0.00
C77 c 94.45 76.63 14.00 249.48 302.95 17.82 0.00
C78 c 108.70 92.66 3.00 149.68 203.15 17.82 0.00
C79 c 101.57 85.54 23.00 142.56 196.03 17.82 0.00
C80 c 99.79 65.93 6.00 174.63 228.10 17.82 0.00
C81 c 98.01 96.23 26.00 0.00 342.15 17.82 0.00
C82 c 26.73 83.75 16.00 283.33 336.80 17.82 0.00
C83 c 24.95 65.93 11.00 238.78 292.25 17.82 0.00
C84 c 19.60 55.24 7.00 153.25 206.72 17.82 0.00
C85 c 28.51 39.20 41.00 147.90 201.37 17.82 0.00
C86 c 7.13 32.08 35.00 158.59 212.06 17.82 0.00
C87 c 49.90 32.08 26.00 277.99 331.46 17.82 0.00
C88 c 46.33 92.66 9.00 277.99 331.46 17.82 0.00
C89 c 46.33 62.37 15.00 62.37 115.84 17.82 0.00
C90 c 55.24 119.39 3.00 105.13 158.60 17.82 0.00
C91 c 26.73 33.86 1.00 137.21 190.68 17.82 0.00
C92 c 39.20 39.20 2.00 203.14 256.61 17.82 0.00
C93 c 32.08 42.77 22.00 0.00 354.62 17.82 0.00
C94 c 46.33 48.11 27.00 0.00 368.88 17.82 0.00
C95 c 44.55 42.77 20.00 231.66 285.13 17.82 0.00
C96 c 39.20 48.11 11.00 32.07 85.54 17.82 0.00
C97 c 44.55 37.42 12.00 0.00 359.97 17.82 0.00
C98 c 33.86 37.42 10.00 0.00 352.84 17.82 0.00
C99 c 35.64 46.33 9.00 228.09 281.56 17.82 0.00
C100 c 32.08 32.08 17.00 0.00 347.50 17.82 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 100.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 150.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 200.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 100.00 0.22 15.65 0.71 159.00
5 Medium|PHEV PHEV 150.00 0.28 22.36 0.88 166.00
6 Large|PHEV PHEV 200.00 0.32 29.06 0.95 178.00
7 Small|BEV BEV 100.00 0.00 44.71 0.76 159.00
8 Medium|BEV BEV 150.00 0.00 53.66 0.93 167.00
9 Large|BEV BEV 200.00 0.00 62.60 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
