stringID type x y demand readytime duedate servicetime rechargingrate 
C29 c 26.72 17.54 9.00 300.61 400.83 4.18 0.00
C30 c 16.70 25.05 21.00 189.55 289.77 4.18 0.00
C31 c 12.94 21.71 27.00 0.00 405.84 4.18 0.00
C32 c 14.61 28.81 23.00 0.00 399.16 4.18 0.00
C33 c 22.13 21.71 11.00 0.00 402.91 4.18 0.00
C34 c 27.14 22.96 14.00 0.00 397.90 4.18 0.00
C35 c 26.30 27.14 8.00 0.00 395.82 4.18 0.00
C36 c 0.84 25.05 5.00 295.60 395.82 4.18 0.00
C37 c 8.35 8.35 8.00 195.81 296.03 4.18 0.00
C38 c 2.09 2.09 16.00 225.46 325.67 4.18 0.00
C39 c 25.05 5.01 31.00 101.04 201.25 4.18 0.00
C40 c 16.70 10.44 9.00 275.98 376.19 4.18 0.00
C41 c 17.54 2.92 5.00 301.03 401.24 4.18 0.00
C42 c 10.02 5.01 5.00 10.85 111.07 4.18 0.00
C43 c 9.60 1.25 7.00 0.00 398.74 4.18 0.00
C44 c 4.59 5.85 18.00 219.61 319.83 4.18 0.00
C45 c 2.51 15.87 16.00 0.00 400.83 4.18 0.00
C46 c 0.84 20.04 1.00 15.03 115.24 4.18 0.00
C47 c 3.34 23.38 27.00 0.00 398.74 4.18 0.00
C48 c 5.43 21.71 36.00 0.00 401.66 4.18 0.00
C49 c 2.51 28.39 30.00 0.00 394.98 4.18 0.00
C50 c 19.62 19.62 13.00 0.00 406.25 4.18 0.00
C51 c 20.46 24.22 10.00 0.00 402.08 4.18 0.00
C52 c 11.27 17.95 9.00 80.16 180.37 4.18 0.00
C53 c 15.45 12.94 14.00 0.00 411.27 4.18 0.00
C54 c 23.80 12.11 18.00 9.60 109.81 4.18 0.00
C55 c 26.30 9.60 2.00 0.00 400.41 4.18 0.00
C56 c 22.13 5.01 6.00 300.61 400.83 4.18 0.00
C57 c 13.36 5.01 7.00 170.76 270.98 4.18 0.00
C58 c 15.03 10.86 18.00 0.00 409.18 4.18 0.00
C59 c 8.77 10.02 28.00 0.00 405.84 4.18 0.00
C60 c 7.10 14.20 3.00 0.00 405.42 4.18 0.00
C61 c 5.01 10.02 13.00 133.60 233.82 4.18 0.00
C62 c 10.02 24.22 19.00 0.00 402.50 4.18 0.00
C63 c 11.27 28.81 10.00 0.00 398.74 4.18 0.00
C64 c 6.26 32.15 9.00 271.38 371.60 4.18 0.00
C65 c 25.89 32.15 20.00 20.87 121.09 4.18 0.00
C66 c 20.46 30.48 25.00 232.56 332.77 4.18 0.00
C67 c 27.97 2.09 25.00 0.00 394.98 4.18 0.00
C68 c 23.38 16.28 36.00 113.56 213.78 4.18 0.00
C69 c 15.45 19.62 6.00 171.18 271.39 4.18 0.00
C70 c 15.45 23.38 5.00 0.00 404.17 4.18 0.00
C71 c 23.80 28.39 15.00 264.29 364.50 4.18 0.00
C72 c 19.62 6.68 25.00 24.21 124.43 4.18 0.00
C73 c 18.37 7.10 9.00 304.37 404.58 4.18 0.00
C74 c 19.21 5.43 8.00 0.00 402.91 4.18 0.00
C75 c 20.46 4.59 18.00 0.00 401.66 4.18 0.00
C76 c 20.46 17.54 13.00 69.30 169.52 4.18 0.00
C77 c 22.13 17.95 14.00 14.61 114.82 4.18 0.00
C78 c 25.47 21.71 3.00 83.08 183.30 4.18 0.00
C79 c 23.80 20.04 23.00 10.85 111.07 4.18 0.00
C80 c 23.38 15.45 6.00 0.00 404.17 4.18 0.00
C81 c 22.96 22.55 26.00 0.00 401.66 4.18 0.00
C82 c 6.26 19.62 16.00 263.03 363.25 4.18 0.00
C83 c 5.85 15.45 11.00 0.00 404.17 4.18 0.00
C84 c 4.59 12.94 7.00 108.97 209.18 4.18 0.00
C85 c 6.68 9.19 41.00 220.45 320.66 4.18 0.00
C86 c 1.67 7.52 35.00 298.11 398.32 4.18 0.00
C87 c 11.69 7.52 26.00 179.11 279.33 4.18 0.00
C88 c 10.86 21.71 9.00 113.14 213.36 4.18 0.00
C89 c 10.86 14.61 15.00 211.26 311.48 4.18 0.00
C90 c 12.94 27.97 3.00 193.73 293.94 4.18 0.00
C91 c 6.26 7.93 1.00 175.35 275.57 4.18 0.00
C92 c 9.19 9.19 2.00 79.74 179.96 4.18 0.00
C93 c 7.52 10.02 22.00 0.00 404.58 4.18 0.00
C94 c 10.86 11.27 27.00 0.00 407.92 4.18 0.00
C95 c 10.44 10.02 20.00 0.00 407.09 4.18 0.00
C96 c 9.19 11.27 11.00 306.46 406.67 4.18 0.00
C97 c 10.44 8.77 12.00 0.00 405.84 4.18 0.00
C98 c 7.93 8.77 10.00 0.00 404.17 4.18 0.00
C99 c 8.35 10.86 9.00 11.27 111.48 4.18 0.00
C100 c 7.52 7.52 17.00 0.00 402.91 4.18 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 500.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 750.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 1000.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 500.00 0.22 66.80 0.71 159.00
5 Medium|PHEV PHEV 750.00 0.28 95.42 0.88 166.00
6 Large|PHEV PHEV 1000.00 0.32 124.05 0.95 178.00
7 Small|BEV BEV 500.00 0.00 190.84 0.76 159.00
8 Medium|BEV BEV 750.00 0.00 229.01 0.93 167.00
9 Large|BEV BEV 1000.00 0.00 267.18 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
