stringID type x y demand readytime duedate servicetime rechargingrate 
C91 c 23.84 20.44 13.00 184.41 301.20 4.87 0.00
C92 c 25.79 20.92 14.00 308.97 425.76 4.87 0.00
C93 c 29.68 25.30 3.00 125.05 241.84 4.87 0.00
C94 c 27.74 23.36 23.00 320.65 437.44 4.87 0.00
C95 c 27.25 18.00 6.00 228.20 344.99 4.87 0.00
C96 c 26.76 26.28 26.00 105.58 222.37 4.87 0.00
C97 c 1.95 8.76 35.00 321.63 438.42 4.87 0.00
C98 c 12.65 25.30 9.00 76.87 193.66 4.87 0.00
C99 c 12.65 17.03 15.00 10.21 127.00 4.87 0.00
C100 c 15.08 32.60 3.00 198.52 315.31 4.87 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 500.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 750.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 1000.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 500.00 0.22 57.32 0.71 159.00
5 Medium|PHEV PHEV 750.00 0.28 81.88 0.88 166.00
6 Large|PHEV PHEV 1000.00 0.32 106.44 0.95 178.00
7 Small|BEV BEV 500.00 0.00 163.76 0.76 159.00
8 Medium|BEV BEV 750.00 0.00 196.51 0.93 167.00
9 Large|BEV BEV 1000.00 0.00 229.26 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
