stringID type x y demand readytime duedate servicetime rechargingrate 
C9 c 26.54 66.34 10.00 22.74 669.14 85.30 0.00
C10 c 33.17 62.55 10.00 16.11 538.34 85.30 0.00
C11 c 33.17 65.40 10.00 18.95 581.94 85.30 0.00
C12 c 23.69 80.56 20.00 346.88 767.71 85.30 0.00
C13 c 20.85 71.08 30.00 122.26 628.38 85.30 0.00
C14 c 20.85 80.56 10.00 391.43 899.45 85.30 0.00
C15 c 18.96 75.82 40.00 285.28 645.44 85.30 0.00
C16 c 18.96 80.56 40.00 501.37 963.90 85.30 0.00
C17 c 17.06 71.08 20.00 696.61 1308.89 85.30 0.00
C18 c 14.22 71.08 20.00 735.47 1093.74 85.30 0.00
C19 c 14.22 75.82 10.00 593.31 1055.83 85.30 0.00
C20 c 28.43 47.39 10.00 2646.20 3118.20 85.30 0.00
C21 c 28.43 53.08 20.00 2627.24 3116.31 85.30 0.00
C22 c 26.54 49.28 20.00 2647.15 3115.36 85.30 0.00
C23 c 13.27 62.55 10.00 964.84 1415.99 85.30 0.00
C24 c 23.69 47.39 10.00 2585.54 3110.62 85.30 0.00
C25 c 20.85 62.55 40.00 805.61 1389.45 85.30 0.00
C26 c 7.58 58.76 10.00 1001.80 1564.79 85.30 0.00
C27 c 21.80 49.28 10.00 2570.38 2949.50 85.30 0.00
C28 c 3.79 52.13 20.00 1301.30 1869.98 85.30 0.00
C29 c 18.96 47.39 10.00 2374.19 2785.53 85.30 0.00
C30 c 18.96 52.13 10.00 2460.43 2879.36 85.30 0.00
C31 c 9.48 33.17 20.00 2014.03 2421.58 85.30 0.00
C32 c 9.48 37.91 30.00 2131.55 2658.53 85.30 0.00
C33 c 7.58 37.91 40.00 1988.44 2627.25 85.30 0.00
C34 c 7.58 42.65 20.00 1484.22 1878.51 85.30 0.00
C35 c 4.74 33.17 10.00 1851.96 2403.58 85.30 0.00
C36 c 4.74 42.65 10.00 1501.28 2037.73 85.30 0.00
C37 c 1.90 37.91 20.00 1838.69 2234.87 85.30 0.00
C38 c 0.00 37.91 30.00 1708.84 2190.33 85.30 0.00
C39 c 0.00 42.65 20.00 1600.80 2118.29 85.30 0.00
C40 c 34.12 17.06 10.00 768.65 1217.90 85.30 0.00
C41 c 33.17 30.33 10.00 18.00 493.80 85.30 0.00
C42 c 31.28 30.33 20.00 73.92 479.58 85.30 0.00
C43 c 31.28 33.17 10.00 16.11 491.90 85.30 0.00
C44 c 30.33 18.96 10.00 656.81 1151.56 85.30 0.00
C45 c 28.43 28.43 10.00 506.11 938.31 85.30 0.00
C46 c 32.22 23.69 30.00 559.19 1067.21 85.30 0.00
C47 c 28.43 33.17 10.00 145.01 588.58 85.30 0.00
C48 c 34.12 37.91 10.00 10.42 467.26 85.30 0.00
C49 c 45.49 18.96 10.00 1686.10 2178.95 85.30 0.00
C50 c 24.64 30.33 10.00 336.46 753.49 85.30 0.00
C51 c 23.69 28.43 10.00 370.58 893.76 85.30 0.00
C52 c 23.69 33.17 10.00 218.93 694.73 85.30 0.00
C53 c 41.70 4.74 20.00 1366.69 1952.43 85.30 0.00
C54 c 39.81 9.48 40.00 1521.18 1978.02 85.30 0.00
C55 c 39.81 14.22 10.00 1609.33 2069.96 85.30 0.00
C56 c 37.91 4.74 30.00 1334.47 1806.47 85.30 0.00
C57 c 36.02 14.22 40.00 922.19 1506.03 85.30 0.00
C58 c 36.02 4.74 30.00 1229.27 1737.29 85.30 0.00
C59 c 36.02 9.48 10.00 1073.83 1534.46 85.30 0.00
C60 c 33.17 4.74 20.00 1169.56 1620.71 85.30 0.00
C61 c 47.39 28.43 10.00 1961.90 2623.46 85.30 0.00
C62 c 47.39 33.17 20.00 2322.06 2795.96 85.30 0.00
C63 c 47.39 37.91 50.00 1612.17 2160.00 85.30 0.00
C64 c 45.49 28.43 10.00 1960.01 2450.97 85.30 0.00
C65 c 41.70 23.69 10.00 1742.02 2306.90 85.30 0.00
C66 c 44.55 33.17 10.00 2405.46 2888.84 85.30 0.00
C67 c 44.55 37.91 10.00 1681.36 2267.10 85.30 0.00
C68 c 39.81 28.43 10.00 1851.96 2377.04 85.30 0.00
C69 c 42.65 33.17 10.00 2462.33 3006.37 85.30 0.00
C70 c 90.04 28.43 30.00 841.62 1271.93 85.30 0.00
C71 c 90.04 33.17 20.00 720.31 1213.16 85.30 0.00
C72 c 50.23 28.43 10.00 2179.89 2581.76 85.30 0.00
C73 c 87.20 28.43 10.00 853.00 1436.84 85.30 0.00
C74 c 50.23 33.17 50.00 2219.70 2722.03 85.30 0.00
C75 c 42.65 61.61 20.00 898.49 1488.02 85.30 0.00
C76 c 85.30 33.17 10.00 624.58 1128.81 85.30 0.00
C77 c 68.24 42.65 10.00 1344.90 1866.19 85.30 0.00
C78 c 73.93 37.91 20.00 1257.70 1767.62 85.30 0.00
C79 c 82.46 28.43 10.00 1088.99 1568.58 85.30 0.00
C80 c 80.56 23.69 10.00 1028.34 1449.16 85.30 0.00
C81 c 80.56 33.17 30.00 1171.45 1666.20 85.30 0.00
C82 c 71.08 52.13 20.00 283.38 831.21 85.30 0.00
C83 c 68.24 52.13 10.00 224.62 713.68 85.30 0.00
C84 c 66.34 54.97 20.00 142.16 617.96 85.30 0.00
C85 c 81.51 43.60 30.00 494.74 1065.31 85.30 0.00
C86 c 62.55 52.13 10.00 25.59 561.09 85.30 0.00
C87 c 60.66 43.60 20.00 1464.32 1932.53 85.30 0.00
C88 c 61.61 56.87 30.00 25.59 494.75 85.30 0.00
C89 c 53.08 60.66 10.00 20.85 498.54 85.30 0.00
C90 c 56.87 52.13 10.00 19.90 518.44 85.30 0.00
C91 c 56.87 56.87 10.00 21.79 689.99 85.30 0.00
C92 c 63.50 80.56 20.00 406.59 888.08 85.30 0.00
C93 c 39.81 54.97 40.00 1093.73 1652.93 85.30 0.00
C94 c 61.61 77.72 10.00 337.40 779.08 85.30 0.00
C95 c 58.76 75.82 30.00 250.21 689.99 85.30 0.00
C96 c 58.76 37.91 10.00 1524.03 2054.79 85.30 0.00
C97 c 56.87 80.56 30.00 492.84 985.70 85.30 0.00
C98 c 54.97 71.08 20.00 115.62 640.70 85.30 0.00
C99 c 52.13 75.82 10.00 678.61 1160.09 85.30 0.00
C100 c 52.13 80.56 20.00 613.21 1045.41 85.30 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 350.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 525.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 700.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 350.00 0.22 29.43 0.71 159.00
5 Medium|PHEV PHEV 525.00 0.28 42.04 0.88 166.00
6 Large|PHEV PHEV 700.00 0.32 54.65 0.95 178.00
7 Small|BEV BEV 350.00 0.00 84.07 0.76 159.00
8 Medium|BEV BEV 525.00 0.00 100.89 0.93 167.00
9 Large|BEV BEV 700.00 0.00 117.70 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
