stringID type x y demand readytime duedate servicetime rechargingrate 
C75 c 29.09 6.53 18.00 0.00 571.13 5.94 0.00
C76 c 29.09 24.93 13.00 131.79 207.80 5.94 0.00
C77 c 31.47 25.53 14.00 51.05 132.99 5.94 0.00
C78 c 36.21 30.87 3.00 136.54 242.23 5.94 0.00
C79 c 33.84 28.50 23.00 0.00 572.32 5.94 0.00
C80 c 33.25 21.97 6.00 0.00 574.69 5.94 0.00
C81 c 32.65 32.06 26.00 16.62 81.93 5.94 0.00
C82 c 8.91 27.90 16.00 413.79 476.74 5.94 0.00
C83 c 8.31 21.97 11.00 323.55 401.93 5.94 0.00
C84 c 6.53 18.40 7.00 0.00 572.91 5.94 0.00
C85 c 9.50 13.06 41.00 0.00 573.51 5.94 0.00
C86 c 2.37 10.69 35.00 520.66 562.23 5.94 0.00
C87 c 16.62 10.69 26.00 314.65 337.22 5.94 0.00
C88 c 15.44 30.87 9.00 0.00 575.88 5.94 0.00
C89 c 15.44 20.78 15.00 0.00 582.41 5.94 0.00
C90 c 18.40 39.78 3.00 315.84 377.59 5.94 0.00
C91 c 8.91 11.28 1.00 274.87 366.31 5.94 0.00
C92 c 13.06 13.06 2.00 132.39 236.89 5.94 0.00
C93 c 10.69 14.25 22.00 0.00 575.29 5.94 0.00
C94 c 15.44 16.03 27.00 317.02 381.15 5.94 0.00
C95 c 14.84 14.25 20.00 8.90 106.27 5.94 0.00
C96 c 13.06 16.03 11.00 0.00 578.26 5.94 0.00
C97 c 14.84 12.47 12.00 336.02 377.59 5.94 0.00
C98 c 11.28 12.47 10.00 0.00 574.69 5.94 0.00
C99 c 11.87 15.44 9.00 0.00 577.07 5.94 0.00
C100 c 10.69 10.69 17.00 70.05 87.87 5.94 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 500.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 750.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 1000.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 500.00 0.22 46.98 0.71 159.00
5 Medium|PHEV PHEV 750.00 0.28 67.11 0.88 166.00
6 Large|PHEV PHEV 1000.00 0.32 87.24 0.95 178.00
7 Small|BEV BEV 500.00 0.00 134.21 0.76 159.00
8 Medium|BEV BEV 750.00 0.00 161.06 0.93 167.00
9 Large|BEV BEV 1000.00 0.00 187.90 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
