stringID type x y demand readytime duedate servicetime rechargingrate 
C36 c 37.26 48.73 40.00 262.00 399.60 5.73 0.00
C37 c 37.26 47.01 10.00 48.15 309.59 5.73 0.00
C38 c 35.54 45.86 30.00 21.78 209.26 5.73 0.00
C39 c 34.40 45.86 10.00 312.45 523.43 5.73 0.00
C40 c 34.40 48.73 30.00 291.23 364.63 5.73 0.00
C41 c 33.25 43.00 20.00 107.20 256.27 5.73 0.00
C42 c 31.53 45.86 10.00 312.45 352.59 5.73 0.00
C43 c 31.53 48.73 20.00 22.35 280.92 5.73 0.00
C44 c 31.53 47.01 10.00 211.54 373.23 5.73 0.00
C45 c 11.47 47.01 10.00 256.84 522.86 5.73 0.00
C46 c 10.32 45.86 10.00 360.03 522.86 5.73 0.00
C47 c 1.15 25.80 10.00 91.72 274.05 5.73 0.00
C48 c 24.08 2.87 10.00 26.37 197.22 5.73 0.00
C49 c 24.08 6.88 10.00 87.14 220.15 5.73 0.00
C50 c 41.28 20.07 30.00 424.81 487.89 5.73 0.00
C51 c 31.53 11.47 19.00 235.62 385.84 5.73 0.00
C52 c 14.33 17.20 3.00 243.65 459.22 5.73 0.00
C53 c 11.47 28.67 5.00 115.23 259.71 5.73 0.00
C54 c 31.53 34.40 16.00 288.94 418.52 5.73 0.00
C55 c 17.20 34.40 16.00 291.23 535.47 5.73 0.00
C56 c 28.67 20.07 19.00 39.55 240.22 5.73 0.00
C57 c 17.20 14.33 23.00 104.34 223.59 5.73 0.00
C58 c 8.60 5.73 20.00 228.74 348.00 5.73 0.00
C59 c 5.73 11.47 19.00 344.55 475.28 5.73 0.00
C60 c 8.60 34.40 17.00 15.47 171.42 5.73 0.00
C61 c 25.80 37.26 9.00 174.85 535.47 5.73 0.00
C62 c 37.26 20.07 3.00 45.86 181.17 5.73 0.00
C63 c 37.26 11.47 6.00 100.90 330.23 5.73 0.00
C64 c 25.80 17.20 17.00 350.86 438.01 5.73 0.00
C65 c 20.07 22.93 16.00 7.45 93.45 5.73 0.00
C66 c 23.51 21.21 16.00 271.74 466.68 5.73 0.00
C67 c 36.69 24.08 9.00 14.90 163.40 5.73 0.00
C68 c 22.93 34.40 21.00 349.14 538.91 5.73 0.00
C69 c 17.77 29.81 27.00 5.73 142.76 5.73 0.00
C70 c 20.07 39.56 23.00 224.16 300.99 5.73 0.00
C71 c 37.26 31.53 14.00 465.52 514.83 5.73 0.00
C72 c 36.12 37.26 8.00 129.56 318.76 5.73 0.00
C73 c 1.15 34.40 5.00 179.44 221.87 5.73 0.00
C74 c 11.47 11.47 8.00 453.48 523.43 5.73 0.00
C75 c 2.87 2.87 16.00 215.56 293.54 5.73 0.00
C76 c 34.40 6.88 31.00 24.65 171.42 5.73 0.00
C77 c 13.19 1.72 7.00 28.66 195.50 5.73 0.00
C78 c 4.59 32.11 27.00 104.91 367.49 5.73 0.00
C79 c 3.44 38.98 30.00 22.35 155.94 5.73 0.00
C80 c 26.95 26.95 13.00 123.26 345.71 5.73 0.00
C81 c 28.09 33.25 10.00 432.27 535.47 5.73 0.00
C82 c 15.48 24.65 9.00 279.77 372.65 5.73 0.00
C83 c 21.21 17.77 14.00 205.81 359.47 5.73 0.00
C84 c 32.68 16.63 18.00 368.06 528.59 5.73 0.00
C85 c 36.12 13.19 2.00 20.63 313.03 5.73 0.00
C86 c 12.04 13.76 28.00 242.50 253.98 5.73 0.00
C87 c 6.88 13.76 13.00 252.82 252.83 5.73 0.00
C88 c 13.76 33.25 19.00 263.72 448.33 5.73 0.00
C89 c 38.41 2.87 25.00 325.06 514.26 5.73 0.00
C90 c 21.21 26.95 6.00 36.11 124.41 5.73 0.00
C91 c 28.09 24.08 13.00 182.88 389.28 5.73 0.00
C92 c 30.39 24.65 14.00 281.49 536.05 5.73 0.00
C93 c 34.97 29.81 3.00 200.65 231.62 5.73 0.00
C94 c 32.68 27.52 23.00 395.58 497.63 5.73 0.00
C95 c 32.11 21.21 6.00 224.73 450.62 5.73 0.00
C96 c 31.53 30.96 26.00 182.88 203.53 5.73 0.00
C97 c 2.29 10.32 35.00 475.84 489.61 5.73 0.00
C98 c 14.91 29.81 9.00 100.32 218.43 5.73 0.00
C99 c 14.91 20.07 15.00 12.03 73.96 5.73 0.00
C100 c 17.77 38.41 3.00 302.70 302.71 5.73 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 500.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 750.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 1000.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 500.00 0.22 48.65 0.71 159.00
5 Medium|PHEV PHEV 750.00 0.28 69.49 0.88 166.00
6 Large|PHEV PHEV 1000.00 0.32 90.34 0.95 178.00
7 Small|BEV BEV 500.00 0.00 138.99 0.76 159.00
8 Medium|BEV BEV 750.00 0.00 166.78 0.93 167.00
9 Large|BEV BEV 1000.00 0.00 194.58 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
