stringID type x y demand readytime duedate servicetime rechargingrate 
C13 c 17.81 14.84 23.00 7.12 236.33 5.94 0.00
C14 c 8.91 5.94 20.00 19.59 284.43 5.94 0.00
C15 c 17.81 2.97 8.00 422.17 569.44 5.94 0.00
C16 c 5.94 11.88 19.00 209.60 498.19 5.94 0.00
C17 c 2.97 17.81 2.00 391.89 560.54 5.94 0.00
C18 c 11.88 23.75 12.00 175.75 368.15 5.94 0.00
C19 c 8.91 35.63 17.00 46.31 307.58 5.94 0.00
C20 c 26.72 38.60 9.00 370.51 489.28 5.94 0.00
C21 c 26.72 11.88 11.00 11.28 330.15 5.94 0.00
C22 c 26.72 5.94 18.00 340.83 571.82 5.94 0.00
C23 c 32.66 2.97 29.00 21.96 460.19 5.94 0.00
C24 c 38.60 20.78 3.00 377.05 570.04 5.94 0.00
C25 c 38.60 11.88 6.00 20.18 223.27 5.94 0.00
C26 c 26.72 17.81 17.00 7.12 230.99 5.94 0.00
C27 c 20.78 23.75 16.00 13.65 447.12 5.94 0.00
C28 c 24.35 21.97 16.00 108.06 397.84 5.94 0.00
C29 c 38.00 24.94 9.00 369.92 570.04 5.94 0.00
C30 c 23.75 35.63 21.00 248.20 433.47 5.94 0.00
C31 c 18.41 30.88 27.00 10.68 577.16 5.94 0.00
C32 c 20.78 40.97 23.00 176.35 402.00 5.94 0.00
C33 c 31.47 30.88 11.00 14.84 381.81 5.94 0.00
C34 c 38.60 32.66 14.00 21.96 280.86 5.94 0.00
C35 c 37.41 38.60 8.00 163.88 562.91 5.94 0.00
C36 c 1.19 35.63 5.00 318.26 562.91 5.94 0.00
C37 c 11.88 11.88 8.00 131.81 567.66 5.94 0.00
C38 c 2.97 2.97 16.00 231.57 552.22 5.94 0.00
C39 c 35.63 7.13 31.00 36.22 393.68 5.94 0.00
C40 c 23.75 14.84 9.00 391.89 535.60 5.94 0.00
C41 c 24.94 4.16 5.00 308.76 570.63 5.94 0.00
C42 c 14.25 7.13 5.00 15.43 108.07 5.94 0.00
C43 c 13.66 1.78 7.00 63.53 494.63 5.94 0.00
C44 c 6.53 8.31 18.00 242.85 524.31 5.94 0.00
C45 c 3.56 22.56 16.00 127.06 570.04 5.94 0.00
C46 c 1.19 28.50 1.00 21.37 304.02 5.94 0.00
C47 c 4.75 33.25 27.00 252.95 567.07 5.94 0.00
C48 c 7.72 30.88 36.00 142.50 437.03 5.94 0.00
C49 c 3.56 40.38 30.00 324.20 561.72 5.94 0.00
C50 c 27.91 27.91 13.00 264.23 392.49 5.94 0.00
C51 c 29.10 34.44 10.00 307.57 571.82 5.94 0.00
C52 c 16.03 25.53 9.00 7.12 372.90 5.94 0.00
C53 c 21.97 18.41 14.00 141.32 395.46 5.94 0.00
C54 c 33.85 17.22 18.00 13.65 244.64 5.94 0.00
C55 c 37.41 13.66 2.00 95.59 504.13 5.94 0.00
C56 c 31.47 7.13 6.00 228.01 570.04 5.94 0.00
C57 c 19.00 7.13 7.00 206.63 421.59 5.94 0.00
C58 c 21.38 15.44 18.00 163.28 379.43 5.94 0.00
C59 c 12.47 14.25 28.00 10.68 244.05 5.94 0.00
C60 c 10.09 20.19 3.00 252.95 524.91 5.94 0.00
C61 c 7.13 14.25 13.00 15.43 572.41 5.94 0.00
C62 c 14.25 34.44 19.00 332.51 572.41 5.94 0.00
C63 c 16.03 40.97 10.00 179.91 567.07 5.94 0.00
C64 c 8.91 45.72 9.00 374.67 539.75 5.94 0.00
C65 c 36.81 45.72 20.00 29.68 192.98 5.94 0.00
C66 c 29.10 43.35 25.00 230.98 563.50 5.94 0.00
C67 c 39.78 2.97 25.00 26.12 286.80 5.94 0.00
C68 c 33.25 23.16 36.00 70.66 394.87 5.94 0.00
C69 c 21.97 27.91 6.00 193.57 435.84 5.94 0.00
C70 c 21.97 33.25 5.00 13.06 161.51 5.94 0.00
C71 c 33.85 40.38 15.00 393.67 500.56 5.94 0.00
C72 c 27.91 9.50 25.00 13.65 337.27 5.94 0.00
C73 c 26.13 10.09 9.00 480.36 575.38 5.94 0.00
C74 c 27.31 7.72 8.00 229.19 366.96 5.94 0.00
C75 c 29.10 6.53 18.00 272.54 423.37 5.94 0.00
C76 c 29.10 24.94 13.00 40.97 298.68 5.94 0.00
C77 c 31.47 25.53 14.00 11.87 301.05 5.94 0.00
C78 c 36.22 30.88 3.00 19.00 456.62 5.94 0.00
C79 c 33.85 28.50 23.00 15.43 252.36 5.94 0.00
C80 c 33.25 21.97 6.00 13.06 389.53 5.94 0.00
C81 c 32.66 32.06 26.00 16.62 206.64 5.94 0.00
C82 c 8.91 27.91 16.00 358.64 532.03 5.94 0.00
C83 c 8.31 21.97 11.00 228.01 497.59 5.94 0.00
C84 c 6.53 18.41 7.00 86.69 365.77 5.94 0.00
C85 c 9.50 13.06 41.00 89.66 573.60 5.94 0.00
C86 c 2.38 10.69 35.00 517.77 565.29 5.94 0.00
C87 c 16.63 10.69 26.00 325.98 325.99 5.94 0.00
C88 c 15.44 30.88 9.00 73.62 390.71 5.94 0.00
C89 c 15.44 20.78 15.00 210.19 533.22 5.94 0.00
C90 c 18.41 39.78 3.00 263.04 430.50 5.94 0.00
C91 c 8.91 11.28 1.00 145.47 495.81 5.94 0.00
C92 c 13.06 13.06 2.00 11.28 437.03 5.94 0.00
C93 c 10.69 14.25 22.00 319.45 397.84 5.94 0.00
C94 c 15.44 16.03 27.00 255.32 442.97 5.94 0.00
C95 c 14.84 14.25 20.00 8.90 390.71 5.94 0.00
C96 c 13.06 16.03 11.00 510.05 571.82 5.94 0.00
C97 c 14.84 12.47 12.00 331.33 382.40 5.94 0.00
C98 c 11.28 12.47 10.00 180.50 393.09 5.94 0.00
C99 c 11.88 15.44 9.00 24.34 150.23 5.94 0.00
C100 c 10.69 10.69 17.00 78.97 78.98 5.94 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 500.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 750.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 1000.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 500.00 0.22 46.97 0.71 159.00
5 Medium|PHEV PHEV 750.00 0.28 67.10 0.88 166.00
6 Large|PHEV PHEV 1000.00 0.32 87.23 0.95 178.00
7 Small|BEV BEV 500.00 0.00 134.19 0.76 159.00
8 Medium|BEV BEV 750.00 0.00 161.03 0.93 167.00
9 Large|BEV BEV 1000.00 0.00 187.87 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
