stringID type x y demand readytime duedate servicetime rechargingrate 
C18 c 9.36 18.72 12.00 188.62 240.11 4.68 0.00
C19 c 7.02 28.08 17.00 0.00 447.92 4.68 0.00
C20 c 21.06 30.42 9.00 317.80 359.93 4.68 0.00
C21 c 21.06 9.36 11.00 31.35 99.70 4.68 0.00
C22 c 21.06 4.68 18.00 358.05 414.22 4.68 0.00
C23 c 25.74 2.34 29.00 43.99 128.25 4.68 0.00
C24 c 30.42 16.38 3.00 0.00 449.33 4.68 0.00
C25 c 30.42 9.36 6.00 32.29 85.66 4.68 0.00
C26 c 21.06 14.04 17.00 0.00 457.75 4.68 0.00
C27 c 16.38 18.72 16.00 139.94 223.26 4.68 0.00
C28 c 19.19 17.32 16.00 167.09 231.69 4.68 0.00
C29 c 29.95 19.66 9.00 396.43 449.33 4.68 0.00
C30 c 18.72 28.08 21.00 243.38 293.94 4.68 0.00
C31 c 14.51 24.34 27.00 276.61 378.65 4.68 0.00
C32 c 16.38 32.30 23.00 0.00 447.46 4.68 0.00
C33 c 24.81 24.34 11.00 116.54 191.44 4.68 0.00
C34 c 30.42 25.74 14.00 29.48 89.40 4.68 0.00
C35 c 29.49 30.42 8.00 0.00 443.71 4.68 0.00
C36 c 0.94 28.08 5.00 385.20 443.71 4.68 0.00
C37 c 9.36 9.36 8.00 0.00 453.07 4.68 0.00
C38 c 2.34 2.34 16.00 0.00 443.24 4.68 0.00
C39 c 28.08 5.62 31.00 132.92 205.94 4.68 0.00
C40 c 18.72 11.70 9.00 343.07 388.01 4.68 0.00
C41 c 19.66 3.28 5.00 366.01 426.86 4.68 0.00
C42 c 11.23 5.62 5.00 0.00 451.20 4.68 0.00
C43 c 10.77 1.40 7.00 178.32 261.64 4.68 0.00
C44 c 5.15 6.55 18.00 270.52 334.19 4.68 0.00
C45 c 2.81 17.79 16.00 364.60 449.33 4.68 0.00
C46 c 0.94 22.47 1.00 27.14 90.81 4.68 0.00
C47 c 3.74 26.21 27.00 289.71 357.12 4.68 0.00
C48 c 6.08 24.34 36.00 195.64 261.17 4.68 0.00
C49 c 2.81 31.83 30.00 0.00 442.78 4.68 0.00
C50 c 22.00 22.00 13.00 237.29 280.36 4.68 0.00
C51 c 22.93 27.15 10.00 363.20 424.05 4.68 0.00
C52 c 12.64 20.13 9.00 109.05 183.01 4.68 0.00
C53 c 17.32 14.51 14.00 0.00 461.03 4.68 0.00
C54 c 26.68 13.57 18.00 10.76 67.40 4.68 0.00
C55 c 29.49 10.77 2.00 196.57 276.15 4.68 0.00
C56 c 24.81 5.62 6.00 0.00 449.33 4.68 0.00
C57 c 14.98 5.62 7.00 220.44 274.75 4.68 0.00
C58 c 16.85 12.17 18.00 186.74 241.05 4.68 0.00
C59 c 9.83 11.23 28.00 8.42 65.53 4.68 0.00
C60 c 7.96 15.91 3.00 275.67 337.47 4.68 0.00
C61 c 5.62 11.23 13.00 153.98 257.90 4.68 0.00
C62 c 11.23 27.15 19.00 393.15 451.20 4.68 0.00
C63 c 12.64 32.30 10.00 364.60 441.37 4.68 0.00
C64 c 7.02 36.04 9.00 336.52 384.27 4.68 0.00
C65 c 29.02 36.04 20.00 52.88 100.63 4.68 0.00
C66 c 22.93 34.17 25.00 281.76 351.97 4.68 0.00
C67 c 31.36 2.34 25.00 32.29 93.15 4.68 0.00
C68 c 26.21 18.25 36.00 148.83 218.11 4.68 0.00
C69 c 17.32 22.00 6.00 0.00 457.28 4.68 0.00
C70 c 17.32 26.21 5.00 0.00 453.07 4.68 0.00
C71 c 26.68 31.83 15.00 0.00 444.65 4.68 0.00
C72 c 22.00 7.49 25.00 48.67 117.95 4.68 0.00
C73 c 20.59 7.96 9.00 410.94 449.33 4.68 0.00
C74 c 21.53 6.08 8.00 0.00 451.67 4.68 0.00
C75 c 22.93 5.15 18.00 0.00 450.26 4.68 0.00
C76 c 22.93 19.66 13.00 103.90 163.82 4.68 0.00
C77 c 24.81 20.13 14.00 40.25 104.85 4.68 0.00
C78 c 28.55 24.34 3.00 107.65 190.97 4.68 0.00
C79 c 26.68 22.47 23.00 0.00 451.20 4.68 0.00
C80 c 26.21 17.32 6.00 10.29 86.13 4.68 0.00
C81 c 25.74 25.27 26.00 13.10 64.60 4.68 0.00
C82 c 7.02 22.00 16.00 326.22 375.84 4.68 0.00
C83 c 6.55 17.32 11.00 255.08 316.87 4.68 0.00
C84 c 5.15 14.51 7.00 0.00 451.67 4.68 0.00
C85 c 7.49 10.30 41.00 258.36 348.23 4.68 0.00
C86 c 1.87 8.42 35.00 410.47 443.24 4.68 0.00
C87 c 13.11 8.42 26.00 248.06 265.85 4.68 0.00
C88 c 12.17 24.34 9.00 148.83 217.18 4.68 0.00
C89 c 12.17 16.38 15.00 0.00 459.16 4.68 0.00
C90 c 14.51 31.36 3.00 248.99 297.68 4.68 0.00
C91 c 7.02 8.89 1.00 216.70 288.79 4.68 0.00
C92 c 10.30 10.30 2.00 104.37 186.75 4.68 0.00
C93 c 8.42 11.23 22.00 0.00 453.54 4.68 0.00
C94 c 12.17 12.64 27.00 249.93 300.49 4.68 0.00
C95 c 11.70 11.23 20.00 7.02 83.79 4.68 0.00
C96 c 10.30 12.64 11.00 409.07 443.71 4.68 0.00
C97 c 11.70 9.83 12.00 264.91 297.68 4.68 0.00
C98 c 8.89 9.83 10.00 0.00 453.07 4.68 0.00
C99 c 9.36 12.17 9.00 47.27 90.34 4.68 0.00
C100 c 8.42 8.42 17.00 55.22 69.28 4.68 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 500.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 750.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 1000.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 500.00 0.22 59.59 0.71 159.00
5 Medium|PHEV PHEV 750.00 0.28 85.12 0.88 166.00
6 Large|PHEV PHEV 1000.00 0.32 110.66 0.95 178.00
7 Small|BEV BEV 500.00 0.00 170.24 0.76 159.00
8 Medium|BEV BEV 750.00 0.00 204.29 0.93 167.00
9 Large|BEV BEV 1000.00 0.00 238.34 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
