stringID type x y demand readytime duedate servicetime rechargingrate 
C23 c 98.74 8.98 29.00 0.00 328.53 17.95 0.00
C24 c 116.69 62.83 3.00 0.00 341.09 17.95 0.00
C25 c 116.69 35.90 6.00 0.00 333.91 17.95 0.00
C26 c 80.78 53.86 17.00 0.00 373.41 17.95 0.00
C27 c 62.83 71.81 16.00 310.56 328.53 17.95 0.00
C28 c 73.60 66.42 16.00 0.00 382.38 17.95 0.00
C29 c 114.89 75.40 9.00 210.03 228.00 17.95 0.00
C30 c 71.81 107.71 21.00 292.61 310.57 17.95 0.00
C31 c 55.65 93.35 27.00 0.00 362.64 17.95 0.00
C32 c 62.83 123.87 23.00 0.00 333.91 17.95 0.00
C33 c 95.15 93.35 11.00 0.00 350.07 17.95 0.00
C34 c 116.69 98.74 14.00 0.00 328.53 17.95 0.00
C35 c 113.10 116.69 8.00 0.00 319.55 17.95 0.00
C36 c 3.59 107.71 5.00 140.02 157.98 17.95 0.00
C37 c 35.90 35.90 8.00 337.49 355.45 17.95 0.00
C38 c 8.98 8.98 16.00 113.09 131.05 17.95 0.00
C39 c 107.71 21.54 31.00 89.76 107.72 17.95 0.00
C40 c 71.81 44.88 9.00 61.03 78.99 17.95 0.00
C41 c 75.40 12.57 5.00 324.93 342.89 17.95 0.00
C42 c 43.08 21.54 5.00 263.89 281.85 17.95 0.00
C43 c 41.29 5.39 7.00 0.00 332.12 17.95 0.00
C44 c 19.75 25.13 18.00 306.97 324.94 17.95 0.00
C45 c 10.77 68.22 16.00 0.00 341.09 17.95 0.00
C46 c 3.59 86.17 1.00 89.76 107.72 17.95 0.00
C47 c 14.36 100.53 27.00 0.00 332.12 17.95 0.00
C48 c 23.34 93.35 36.00 0.00 344.68 17.95 0.00
C49 c 10.77 122.07 30.00 0.00 315.96 17.95 0.00
C50 c 84.37 84.37 13.00 0.00 364.43 17.95 0.00
C51 c 87.96 104.12 10.00 0.00 346.48 17.95 0.00
C52 c 48.47 77.19 9.00 199.26 217.22 17.95 0.00
C53 c 66.42 55.65 14.00 0.00 385.97 17.95 0.00
C54 c 102.33 52.06 18.00 157.97 175.93 17.95 0.00
C55 c 113.10 41.29 2.00 0.00 339.30 17.95 0.00
C56 c 95.15 21.54 6.00 104.12 122.08 17.95 0.00
C57 c 57.45 21.54 7.00 333.90 351.86 17.95 0.00
C58 c 64.63 46.68 18.00 0.00 377.00 17.95 0.00
C59 c 37.70 43.08 28.00 0.00 362.64 17.95 0.00
C60 c 30.52 61.04 3.00 0.00 360.84 17.95 0.00
C61 c 21.54 43.08 13.00 52.06 70.02 17.95 0.00
C62 c 43.08 104.12 19.00 0.00 348.27 17.95 0.00
C63 c 48.47 123.87 10.00 0.00 332.12 17.95 0.00
C64 c 26.93 138.23 9.00 199.26 217.22 17.95 0.00
C65 c 111.30 138.23 20.00 122.07 140.03 17.95 0.00
C66 c 87.96 131.05 25.00 118.48 136.44 17.95 0.00
C67 c 120.28 8.98 25.00 0.00 315.96 17.95 0.00
C68 c 100.53 70.01 36.00 102.32 120.28 17.95 0.00
C69 c 66.42 84.37 6.00 271.07 289.03 17.95 0.00
C70 c 66.42 100.53 5.00 0.00 355.45 17.95 0.00
C71 c 102.33 122.07 15.00 210.03 228.00 17.95 0.00
C72 c 84.37 28.72 25.00 199.26 217.22 17.95 0.00
C73 c 78.99 30.52 9.00 244.14 262.10 17.95 0.00
C74 c 82.58 23.34 8.00 0.00 350.07 17.95 0.00
C75 c 87.96 19.75 18.00 0.00 344.68 17.95 0.00
C76 c 87.96 75.40 13.00 328.52 346.48 17.95 0.00
C77 c 95.15 77.19 14.00 269.28 287.24 17.95 0.00
C78 c 109.51 93.35 3.00 168.74 186.71 17.95 0.00
C79 c 102.33 86.17 23.00 161.56 179.53 17.95 0.00
C80 c 100.53 66.42 6.00 0.00 355.45 17.95 0.00
C81 c 98.74 96.94 26.00 0.00 344.68 17.95 0.00
C82 c 26.93 84.37 16.00 303.38 321.35 17.95 0.00
C83 c 25.13 66.42 11.00 0.00 355.45 17.95 0.00
C84 c 19.75 55.65 7.00 172.33 190.30 17.95 0.00
C85 c 28.72 39.49 41.00 166.95 184.91 17.95 0.00
C86 c 7.18 32.31 35.00 177.72 195.68 17.95 0.00
C87 c 50.27 32.31 26.00 298.00 315.96 17.95 0.00
C88 c 46.68 93.35 9.00 298.00 315.96 17.95 0.00
C89 c 46.68 62.83 15.00 80.78 98.74 17.95 0.00
C90 c 55.65 120.28 3.00 123.86 141.83 17.95 0.00
C91 c 26.93 34.11 1.00 156.18 174.14 17.95 0.00
C92 c 39.49 39.49 2.00 222.60 240.56 17.95 0.00
C93 c 32.31 43.08 22.00 0.00 357.25 17.95 0.00
C94 c 46.68 48.47 27.00 0.00 371.61 17.95 0.00
C95 c 44.88 43.08 20.00 0.00 368.02 17.95 0.00
C96 c 39.49 48.47 11.00 50.26 68.22 17.95 0.00
C97 c 44.88 37.70 12.00 0.00 362.64 17.95 0.00
C98 c 34.11 37.70 10.00 0.00 355.45 17.95 0.00
C99 c 35.90 46.68 9.00 247.73 265.69 17.95 0.00
C100 c 32.31 32.31 17.00 0.00 350.07 17.95 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 100.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 150.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 200.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 100.00 0.22 15.54 0.71 159.00
5 Medium|PHEV PHEV 150.00 0.28 22.19 0.88 166.00
6 Large|PHEV PHEV 200.00 0.32 28.85 0.95 178.00
7 Small|BEV BEV 100.00 0.00 44.39 0.76 159.00
8 Medium|BEV BEV 150.00 0.00 53.26 0.93 167.00
9 Large|BEV BEV 200.00 0.00 62.14 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
