stringID type x y demand readytime duedate servicetime rechargingrate 
C81 c 80.59 33.18 30.00 1115.91 1722.71 85.33 0.00
C82 c 71.11 52.15 20.00 254.09 860.88 85.33 0.00
C83 c 68.26 52.15 10.00 165.91 772.71 85.33 0.00
C84 c 66.37 54.99 20.00 76.79 683.59 85.33 0.00
C85 c 81.54 43.61 30.00 476.89 1083.69 85.33 0.00
C86 c 62.57 52.15 10.00 25.59 632.39 85.33 0.00
C87 c 60.68 43.61 20.00 1395.60 2002.40 85.33 0.00
C88 c 61.63 56.89 30.00 25.59 632.39 85.33 0.00
C89 c 53.09 60.68 10.00 20.85 627.65 85.33 0.00
C90 c 56.89 52.15 10.00 19.91 626.70 85.33 0.00
C91 c 56.89 56.89 10.00 21.80 628.60 85.33 0.00
C92 c 63.52 80.59 20.00 344.16 950.95 85.33 0.00
C93 c 39.82 54.99 40.00 1070.40 1677.20 85.33 0.00
C94 c 61.63 77.74 10.00 255.03 861.83 85.33 0.00
C95 c 58.78 75.85 30.00 166.86 773.66 85.33 0.00
C96 c 58.78 37.92 10.00 1486.62 2093.42 85.33 0.00
C97 c 56.89 80.59 30.00 436.12 1042.92 85.33 0.00
C98 c 54.99 71.11 20.00 74.90 681.69 85.33 0.00
C99 c 52.15 75.85 10.00 616.26 1223.06 85.33 0.00
C100 c 52.15 80.59 20.00 526.19 1132.99 85.33 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 350.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 525.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 700.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 350.00 0.22 29.42 0.71 159.00
5 Medium|PHEV PHEV 525.00 0.28 42.02 0.88 166.00
6 Large|PHEV PHEV 700.00 0.32 54.63 0.95 178.00
7 Small|BEV BEV 350.00 0.00 84.04 0.76 159.00
8 Medium|BEV BEV 525.00 0.00 100.85 0.93 167.00
9 Large|BEV BEV 700.00 0.00 117.66 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
