stringID type x y demand readytime duedate servicetime rechargingrate 
C25 c 107.98 33.23 6.00 0.00 309.00 16.61 0.00
C26 c 74.76 49.84 17.00 0.00 345.55 16.61 0.00
C27 c 58.14 66.45 16.00 0.00 357.18 16.61 0.00
C28 c 68.11 61.47 16.00 0.00 353.85 16.61 0.00
C29 c 106.32 69.77 9.00 194.36 210.99 16.61 0.00
C30 c 66.45 99.68 21.00 0.00 322.29 16.61 0.00
C31 c 51.50 86.39 27.00 0.00 335.58 16.61 0.00
C32 c 58.14 114.63 23.00 0.00 309.00 16.61 0.00
C33 c 88.05 86.39 11.00 0.00 323.95 16.61 0.00
C34 c 107.98 91.37 14.00 0.00 304.02 16.61 0.00
C35 c 104.66 107.98 8.00 0.00 295.71 16.61 0.00
C36 c 3.32 99.68 5.00 84.72 101.34 16.61 0.00
C37 c 33.23 33.23 8.00 0.00 328.93 16.61 0.00
C38 c 8.31 8.31 16.00 224.27 240.89 16.61 0.00
C39 c 99.68 19.94 31.00 239.22 255.84 16.61 0.00
C40 c 66.45 41.53 9.00 0.00 345.55 16.61 0.00
C41 c 69.77 11.63 5.00 300.68 317.31 16.61 0.00
C42 c 39.87 19.94 5.00 244.20 260.82 16.61 0.00
C43 c 38.21 4.98 7.00 0.00 307.34 16.61 0.00
C44 c 18.27 23.26 18.00 0.00 312.32 16.61 0.00
C45 c 9.97 63.13 16.00 0.00 315.64 16.61 0.00
C46 c 3.32 79.74 1.00 0.00 305.68 16.61 0.00
C47 c 13.29 93.03 27.00 0.00 307.34 16.61 0.00
C48 c 21.60 86.39 36.00 0.00 318.97 16.61 0.00
C49 c 9.97 112.97 30.00 0.00 292.39 16.61 0.00
C50 c 78.08 78.08 13.00 0.00 337.24 16.61 0.00
C51 c 81.40 96.35 10.00 0.00 320.63 16.61 0.00
C52 c 44.85 71.43 9.00 184.40 201.02 16.61 0.00
C53 c 61.47 51.50 14.00 0.00 357.18 16.61 0.00
C54 c 94.69 48.18 18.00 0.00 327.27 16.61 0.00
C55 c 104.66 38.21 2.00 0.00 313.98 16.61 0.00
C56 c 88.05 19.94 6.00 96.35 112.97 16.61 0.00
C57 c 53.16 19.94 7.00 0.00 325.61 16.61 0.00
C58 c 59.81 43.19 18.00 0.00 348.87 16.61 0.00
C59 c 34.89 39.87 28.00 0.00 335.58 16.61 0.00
C60 c 28.24 56.48 3.00 0.00 333.92 16.61 0.00
C61 c 19.94 39.87 13.00 48.17 64.79 16.61 0.00
C62 c 39.87 96.35 19.00 0.00 322.29 16.61 0.00
C63 c 44.85 114.63 10.00 0.00 307.34 16.61 0.00
C64 c 24.92 127.92 9.00 114.62 131.24 16.61 0.00
C65 c 103.00 127.92 20.00 159.48 176.10 16.61 0.00
C66 c 81.40 121.27 25.00 0.00 297.37 16.61 0.00
C67 c 111.30 8.31 25.00 0.00 292.39 16.61 0.00
C68 c 93.03 64.79 36.00 0.00 328.93 16.61 0.00
C69 c 61.47 78.08 6.00 250.85 267.47 16.61 0.00
C70 c 61.47 93.03 5.00 0.00 328.93 16.61 0.00
C71 c 94.69 112.97 15.00 0.00 299.03 16.61 0.00
C72 c 78.08 26.58 25.00 0.00 327.27 16.61 0.00
C73 c 73.10 28.24 9.00 225.93 242.55 16.61 0.00
C74 c 76.42 21.60 8.00 0.00 323.95 16.61 0.00
C75 c 81.40 18.27 18.00 0.00 318.97 16.61 0.00
C76 c 81.40 69.77 13.00 0.00 338.90 16.61 0.00
C77 c 88.05 71.43 14.00 249.18 265.81 16.61 0.00
C78 c 101.34 86.39 3.00 0.00 312.32 16.61 0.00
C79 c 94.69 79.74 23.00 149.51 166.13 16.61 0.00
C80 c 93.03 61.47 6.00 0.00 328.93 16.61 0.00
C81 c 91.37 89.71 26.00 0.00 318.97 16.61 0.00
C82 c 24.92 78.08 16.00 0.00 325.61 16.61 0.00
C83 c 23.26 61.47 11.00 0.00 328.93 16.61 0.00
C84 c 18.27 51.50 7.00 0.00 323.95 16.61 0.00
C85 c 26.58 36.55 41.00 0.00 325.61 16.61 0.00
C86 c 6.65 29.90 35.00 0.00 305.68 16.61 0.00
C87 c 46.52 29.90 26.00 275.76 292.39 16.61 0.00
C88 c 43.19 86.39 9.00 275.76 292.39 16.61 0.00
C89 c 43.19 58.14 15.00 74.75 91.37 16.61 0.00
C90 c 51.50 111.30 3.00 194.36 210.99 16.61 0.00
C91 c 24.92 31.56 1.00 0.00 322.29 16.61 0.00
C92 c 36.55 36.55 2.00 0.00 333.92 16.61 0.00
C93 c 29.90 39.87 22.00 0.00 330.60 16.61 0.00
C94 c 43.19 44.85 27.00 0.00 343.89 16.61 0.00
C95 c 41.53 39.87 20.00 0.00 340.56 16.61 0.00
C96 c 36.55 44.85 11.00 0.00 338.90 16.61 0.00
C97 c 41.53 34.89 12.00 0.00 335.58 16.61 0.00
C98 c 31.56 34.89 10.00 0.00 328.93 16.61 0.00
C99 c 33.23 43.19 9.00 0.00 335.58 16.61 0.00
C100 c 29.90 29.90 17.00 0.00 323.95 16.61 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 100.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 150.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 200.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 100.00 0.22 16.79 0.71 159.00
5 Medium|PHEV PHEV 150.00 0.28 23.98 0.88 166.00
6 Large|PHEV PHEV 200.00 0.32 31.18 0.95 178.00
7 Small|BEV BEV 100.00 0.00 47.96 0.76 159.00
8 Medium|BEV BEV 150.00 0.00 57.56 0.93 167.00
9 Large|BEV BEV 200.00 0.00 67.15 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
