stringID type x y demand readytime duedate servicetime rechargingrate 
C32 c 14.69 28.97 23.00 105.79 303.12 4.20 0.00
C33 c 22.25 21.83 11.00 25.18 251.07 4.20 0.00
C34 c 27.29 23.09 14.00 15.53 219.58 4.20 0.00
C35 c 26.45 27.29 8.00 164.99 398.01 4.20 0.00
C36 c 0.84 25.19 5.00 196.90 398.01 4.20 0.00
C37 c 8.40 8.40 8.00 127.20 367.36 4.20 0.00
C38 c 2.10 2.10 16.00 168.77 385.41 4.20 0.00
C39 c 25.19 5.04 31.00 39.88 264.08 4.20 0.00
C40 c 16.79 10.50 9.00 230.06 410.60 4.20 0.00
C41 c 17.63 2.94 5.00 198.58 403.46 4.20 0.00
C42 c 10.08 5.04 5.00 10.91 180.95 4.20 0.00
C43 c 9.66 1.26 7.00 77.66 316.98 4.20 0.00
C44 c 4.62 5.88 18.00 167.09 375.34 4.20 0.00
C45 c 2.52 15.95 16.00 160.79 403.04 4.20 0.00
C46 c 0.84 20.15 1.00 15.11 224.20 4.20 0.00
C47 c 3.36 23.51 27.00 182.62 397.59 4.20 0.00
C48 c 5.46 21.83 36.00 99.08 310.68 4.20 0.00
C49 c 2.52 28.55 30.00 197.32 397.17 4.20 0.00
C50 c 19.73 19.73 13.00 143.58 320.76 4.20 0.00
C51 c 20.57 24.35 10.00 199.00 404.30 4.20 0.00
C52 c 11.34 18.05 9.00 18.05 243.93 4.20 0.00
C53 c 15.53 13.01 14.00 88.16 291.37 4.20 0.00
C54 c 23.93 12.18 18.00 9.65 208.24 4.20 0.00
C55 c 26.45 9.66 2.00 94.46 329.57 4.20 0.00
C56 c 22.25 5.04 6.00 181.78 403.04 4.20 0.00
C57 c 13.43 5.04 7.00 124.69 319.50 4.20 0.00
C58 c 15.11 10.92 18.00 94.46 289.27 4.20 0.00
C59 c 8.82 10.08 28.00 7.55 206.56 4.20 0.00
C60 c 7.14 14.27 3.00 171.71 378.27 4.20 0.00
C61 c 5.04 10.08 13.00 48.70 320.76 4.20 0.00
C62 c 10.08 24.35 19.00 204.45 404.72 4.20 0.00
C63 c 11.34 28.97 10.00 170.45 400.95 4.20 0.00
C64 c 6.30 32.33 9.00 211.17 395.91 4.20 0.00
C65 c 26.03 32.33 20.00 20.99 205.30 4.20 0.00
C66 c 20.57 30.65 25.00 174.65 393.81 4.20 0.00
C67 c 28.13 2.10 25.00 18.47 222.94 4.20 0.00
C68 c 23.51 16.37 36.00 55.83 273.32 4.20 0.00
C69 c 15.53 19.73 6.00 122.17 322.86 4.20 0.00
C70 c 15.53 23.51 5.00 9.23 190.61 4.20 0.00
C71 c 23.93 28.55 15.00 225.87 398.85 4.20 0.00
C72 c 19.73 6.72 25.00 9.65 227.13 4.20 0.00
C73 c 18.47 7.14 9.00 236.36 406.82 4.20 0.00
C74 c 19.31 5.46 8.00 121.33 300.19 4.20 0.00
C75 c 20.57 4.62 18.00 155.33 336.71 4.20 0.00
C76 c 20.57 17.63 13.00 18.05 222.10 4.20 0.00
C77 c 22.25 18.05 14.00 8.39 218.74 4.20 0.00
C78 c 25.61 21.83 3.00 13.43 254.42 4.20 0.00
C79 c 23.93 20.15 23.00 10.91 210.76 4.20 0.00
C80 c 23.51 15.53 6.00 9.23 237.63 4.20 0.00
C81 c 23.09 22.67 26.00 11.75 201.52 4.20 0.00
C82 c 6.30 19.73 16.00 218.73 405.56 4.20 0.00
C83 c 5.88 15.53 11.00 153.65 359.38 4.20 0.00
C84 c 4.62 13.01 7.00 55.83 264.08 4.20 0.00
C85 c 6.72 9.24 41.00 146.94 397.17 4.20 0.00
C86 c 1.68 7.56 35.00 240.14 400.53 4.20 0.00
C87 c 11.76 7.56 26.00 161.63 299.35 4.20 0.00
C88 c 10.92 21.83 9.00 56.25 272.06 4.20 0.00
C89 c 10.92 14.69 15.00 154.07 371.56 4.20 0.00
C90 c 13.01 28.13 3.00 152.39 337.97 4.20 0.00
C91 c 6.30 7.98 1.00 115.45 337.97 4.20 0.00
C92 c 9.24 9.24 2.00 11.33 249.81 4.20 0.00
C93 c 7.56 10.08 22.00 170.03 337.13 4.20 0.00
C94 c 10.92 11.34 27.00 152.39 341.33 4.20 0.00
C95 c 10.50 10.08 20.00 6.29 235.95 4.20 0.00
C96 c 9.24 11.34 11.00 245.18 408.92 4.20 0.00
C97 c 10.50 8.82 12.00 171.71 332.93 4.20 0.00
C98 c 7.98 8.82 10.00 105.37 300.19 4.20 0.00
C99 c 8.40 10.92 9.00 7.55 184.31 4.20 0.00
C100 c 7.56 7.56 17.00 10.49 141.91 4.20 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 500.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 750.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 1000.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 500.00 0.22 66.43 0.71 159.00
5 Medium|PHEV PHEV 750.00 0.28 94.90 0.88 166.00
6 Large|PHEV PHEV 1000.00 0.32 123.37 0.95 178.00
7 Small|BEV BEV 500.00 0.00 189.79 0.76 159.00
8 Medium|BEV BEV 750.00 0.00 227.75 0.93 167.00
9 Large|BEV BEV 1000.00 0.00 265.71 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
