stringID type x y demand readytime duedate servicetime rechargingrate 
C35 c 35.60 45.17 20.00 0.00 480.93 5.31 0.00
C36 c 34.54 45.17 40.00 274.73 338.51 5.31 0.00
C37 c 34.54 43.58 10.00 133.91 197.69 5.31 0.00
C38 c 32.95 42.51 30.00 55.79 119.57 5.31 0.00
C39 c 31.88 42.51 10.00 399.08 462.86 5.31 0.00
C40 c 31.88 45.17 30.00 272.08 335.86 5.31 0.00
C41 c 30.82 39.86 20.00 136.57 200.35 5.31 0.00
C42 c 29.23 42.51 10.00 276.33 340.11 5.31 0.00
C43 c 29.23 45.17 20.00 0.00 484.12 5.31 0.00
C44 c 29.23 43.58 10.00 239.13 302.91 5.31 0.00
C45 c 10.63 43.58 10.00 0.00 484.65 5.31 0.00
C46 c 9.57 42.51 10.00 420.87 484.65 5.31 0.00
C47 c 1.06 23.91 10.00 0.00 484.12 5.31 0.00
C48 c 22.32 2.66 10.00 0.00 480.40 5.31 0.00
C49 c 22.32 6.38 10.00 0.00 484.12 5.31 0.00
C50 c 38.26 18.60 30.00 0.00 485.71 5.31 0.00
C51 c 29.23 10.63 19.00 0.00 486.78 5.31 0.00
C52 c 13.29 15.94 3.00 293.87 357.64 5.31 0.00
C53 c 10.63 26.57 5.00 0.00 494.22 5.31 0.00
C54 c 29.23 31.88 16.00 295.99 359.77 5.31 0.00
C55 c 15.94 31.88 16.00 0.00 496.87 5.31 0.00
C56 c 26.57 18.60 19.00 97.77 161.55 5.31 0.00
C57 c 15.94 13.29 23.00 120.09 183.87 5.31 0.00
C58 c 7.97 5.31 20.00 0.00 479.34 5.31 0.00
C59 c 5.31 10.63 19.00 0.00 481.99 5.31 0.00
C60 c 7.97 31.88 17.00 0.00 490.50 5.31 0.00
C61 c 23.91 34.54 9.00 328.41 392.19 5.31 0.00
C62 c 34.54 18.60 3.00 0.00 488.90 5.31 0.00
C63 c 34.54 10.63 6.00 0.00 483.59 5.31 0.00
C64 c 23.91 15.94 17.00 333.72 397.50 5.31 0.00
C65 c 18.60 21.26 16.00 14.87 78.65 5.31 0.00
C66 c 21.79 19.66 16.00 310.34 374.12 5.31 0.00
C67 c 34.01 22.32 9.00 0.00 491.03 5.31 0.00
C68 c 21.26 31.88 21.00 395.36 459.14 5.31 0.00
C69 c 16.47 27.63 27.00 5.31 69.09 5.31 0.00
C70 c 18.60 36.67 23.00 0.00 494.22 5.31 0.00
C71 c 34.54 29.23 14.00 422.47 486.25 5.31 0.00
C72 c 33.48 34.54 8.00 175.89 239.67 5.31 0.00
C73 c 1.06 31.88 5.00 154.10 217.88 5.31 0.00
C74 c 10.63 10.63 8.00 0.00 485.18 5.31 0.00
C75 c 2.66 2.66 16.00 0.00 474.02 5.31 0.00
C76 c 31.88 6.38 31.00 24.97 88.75 5.31 0.00
C77 c 12.22 1.59 7.00 26.57 90.34 5.31 0.00
C78 c 4.25 29.76 27.00 187.05 250.83 5.31 0.00
C79 c 3.19 36.14 30.00 20.72 84.50 5.31 0.00
C80 c 24.98 24.98 13.00 0.00 500.59 5.31 0.00
C81 c 26.04 30.82 10.00 0.00 497.94 5.31 0.00
C82 c 14.35 22.85 9.00 270.48 334.26 5.31 0.00
C83 c 19.66 16.47 14.00 0.00 494.22 5.31 0.00
C84 c 30.29 15.41 18.00 426.19 489.97 5.31 0.00
C85 c 33.48 12.22 2.00 52.07 115.85 5.31 0.00
C86 c 11.16 12.75 28.00 198.21 261.99 5.31 0.00
C87 c 6.38 12.75 13.00 202.46 266.24 5.31 0.00
C88 c 12.75 30.82 19.00 298.12 361.90 5.31 0.00
C89 c 35.60 2.66 25.00 412.90 476.68 5.31 0.00
C90 c 19.66 24.98 6.00 42.51 106.29 5.31 0.00
C91 c 26.04 22.32 13.00 233.28 297.06 5.31 0.00
C92 c 28.16 22.85 14.00 369.33 433.10 5.31 0.00
C93 c 32.42 27.63 3.00 0.00 493.15 5.31 0.00
C94 c 30.29 25.51 23.00 0.00 495.28 5.31 0.00
C95 c 29.76 19.66 6.00 0.00 493.69 5.31 0.00
C96 c 29.23 28.70 26.00 147.20 210.98 5.31 0.00
C97 c 2.13 9.57 35.00 0.00 478.81 5.31 0.00
C98 c 13.82 27.63 9.00 0.00 496.87 5.31 0.00
C99 c 13.82 18.60 15.00 11.15 74.93 5.31 0.00
C100 c 16.47 35.60 3.00 0.00 494.22 5.31 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 500.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 750.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 1000.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 500.00 0.22 52.48 0.71 159.00
5 Medium|PHEV PHEV 750.00 0.28 74.97 0.88 166.00
6 Large|PHEV PHEV 1000.00 0.32 97.46 0.95 178.00
7 Small|BEV BEV 500.00 0.00 149.94 0.76 159.00
8 Medium|BEV BEV 750.00 0.00 179.93 0.93 167.00
9 Large|BEV BEV 1000.00 0.00 209.92 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
