stringID type x y demand readytime duedate servicetime rechargingrate 
C81 c 80.59 33.18 30.00 1096.95 1741.67 85.33 0.00
C82 c 71.11 52.15 20.00 133.68 981.29 85.33 0.00
C83 c 68.26 52.15 10.00 156.43 782.19 85.33 0.00
C84 c 66.37 54.99 20.00 91.01 669.37 85.33 0.00
C85 c 81.54 43.61 30.00 312.87 1247.71 85.33 0.00
C86 c 62.57 52.15 10.00 25.59 826.75 85.33 0.00
C87 c 60.68 43.61 20.00 1424.99 1973.01 85.33 0.00
C88 c 61.63 56.89 30.00 25.59 575.50 85.33 0.00
C89 c 53.09 60.68 10.00 20.85 604.89 85.33 0.00
C90 c 56.89 52.15 10.00 19.91 681.69 85.33 0.00
C91 c 56.89 56.89 10.00 21.80 1318.82 85.33 0.00
C92 c 63.52 80.59 20.00 348.90 946.21 85.33 0.00
C93 c 39.82 54.99 40.00 929.14 1818.47 85.33 0.00
C94 c 61.63 77.74 10.00 334.68 782.19 85.33 0.00
C95 c 58.78 75.85 30.00 248.40 692.12 85.33 0.00
C96 c 58.78 37.92 10.00 1399.39 2180.64 85.33 0.00
C97 c 56.89 80.59 30.00 420.00 1059.04 85.33 0.00
C98 c 54.99 71.11 20.00 29.39 794.52 85.33 0.00
C99 c 52.15 75.85 10.00 619.11 1220.21 85.33 0.00
C100 c 52.15 80.59 20.00 621.95 1037.23 85.33 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 350.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 525.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 700.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 350.00 0.22 29.42 0.71 159.00
5 Medium|PHEV PHEV 525.00 0.28 42.02 0.88 166.00
6 Large|PHEV PHEV 700.00 0.32 54.63 0.95 178.00
7 Small|BEV BEV 350.00 0.00 84.04 0.76 159.00
8 Medium|BEV BEV 525.00 0.00 100.85 0.93 167.00
9 Large|BEV BEV 700.00 0.00 117.66 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
